declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
AL-EO-711,AL,Kay Ivey,711,emergency_declaration,extension,EXECUTIVE ORDER NO. 711 — EO 711 Extending the Voter Registration Deadline for the 2017 United States Senate Special Runoff Election,2017-09-11,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/12/EO-711-Extending-the-Voter-Registration-Deadline-for-the-2017-United-States-Senate-Special-Runoff-Election.pdf,https://governor.alabama.gov/newsroom/2017/09/executive-order-no-711/
AL-SOE-2017-09-08-state-of-emergency-hurricane-irma,AL,Kay Ivey,,emergency_declaration,declaration,State of Emergency: Hurricane Irma,2017-09-08,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/12/2017-09-08_Final-SOE.pdf,https://governor.alabama.gov/newsroom/2017/09/state-of-emergency-hurricane-irma/
AL-SOE-2017-09-06-supplemental-state-of-emergency-hurricane-harvey-and-hur,AL,Kay Ivey,,emergency_declaration,amendment,Supplemental State of Emergency: Hurricane Harvey and Hurricane Irma,2017-09-06,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/12/SOE-9-6-17.pdf,https://governor.alabama.gov/newsroom/2017/09/supplemental-state-of-emergency-hurricane-harvey-and-hurricane-irma/
AL-SOE-2017-09-01-supplemental-state-of-emergency-for-price-gouging-hurric,AL,Kay Ivey,,emergency_declaration,amendment,Supplemental State of Emergency for Price Gouging: Hurricane Harvey,2017-09-01,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/01/SOE-Price-Gouging-9-1-2017.pdf,https://governor.alabama.gov/newsroom/2017/09/supplemental-state-of-emergency-for-price-gouging-hurricane-harvey/
AL-SOE-2017-08-30-hours-of-service-waiver-hurricane-harvey,AL,Kay Ivey,,executive_order,administrative,SOE - Hours of Service Waiver 8-30-17,2017-08-30,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/01/SOE-Hours-of-Service-Waiver-8-30-17.pdf,https://governor.alabama.gov/newsroom/2017/08/hours-of-service-waiver-harvey/
AL-EO-606,AL,Kay Ivey,606,emergency_declaration,amendment,AMENDMENT NO. 1 TO EXECUTIVE ORDER NO. 606,2017-08-21,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/08/EO-606-AMD-1.pdf,https://governor.alabama.gov/newsroom/2017/08/amendment-no-1-to-executive-order-no-606/
AL-EO-710,AL,Kay Ivey,710,executive_order,administrative,EXECUTIVE ORDER NO. 710 — EO 710 Establishing the Military Court-Martial Review Panel,2017-08-17,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/08/EO-710-Establishing-the-Military-Court-Martial-Review-Panel.pdf,https://governor.alabama.gov/newsroom/2017/08/executive-order-no-710/
AL-EO-709,AL,Kay Ivey,709,executive_order,administrative,EXECUTIVE ORDER NO. 709 — Executive Order 709 - Office of Volunteer Services,2017-08-14,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/12/EO-709-Office-of-Volunteer-Services.pdf,https://governor.alabama.gov/newsroom/2017/08/executive-order-no-709/
AL-EO-708,AL,Kay Ivey,708,executive_order,administrative,EXECUTIVE ORDER NO. 708 — EO 708 Establishing the Alabama Opioid Overdose & Addiction Council,2017-08-08,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/12/EO-708-Establishing-the-Alabama-Opioid-Overdose-Addiction-Council.pdf,https://governor.alabama.gov/newsroom/2017/08/executive-order-no-708/
AL-EO-707,AL,Kay Ivey,707,executive_order,administrative,EXECUTIVE ORDER NO. 707 — EO 707 Establishing a Protocol for Executive Orders of the Governor,2017-08-08,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/08/EO-707-Establishing-a-Protocol-for-Executive-Orders-of-the-Governor.pdf,https://governor.alabama.gov/newsroom/2017/08/executive-order-no-707/
AL-EO-702,AL,Kay Ivey,702,emergency_declaration,amendment,AMENDMENT NO. 1 TO EXECUTIVE ORDER NO. 702,2017-08-08,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/08/EO-702-AMD-1-Workforce-Council.pdf,https://governor.alabama.gov/newsroom/2017/08/amendment-no-1-to-executive-order-no-702/
AL-EO-706,AL,Kay Ivey,706,executive_order,administrative,EXECUTIVE ORDER NO. 706 — EO 706 Lobbyists,2017-07-13,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/12/EO-706-Lobbyists.pdf,https://governor.alabama.gov/newsroom/2017/07/executive-order-no-706/
AL-EO-705,AL,Kay Ivey,705,executive_order,administrative,EXECUTIVE ORDER NO. 705 — EO 3 Task Forces,2017-07-12,,false,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2017/12/EO-3-Task-Forces.pdf,https://governor.alabama.gov/newsroom/2017/07/executive-order-no-705/
AL-SOE-2017-06-27-termination-of-state-of-emergency-tropical-storm-cindy,AL,Kay Ivey,,emergency_declaration,termination,Termination of State of Emergency: Tropical Storm Cindy,2017-06-27,,true,alabama_governor_2017_present,pdf,https://governor.alabama.gov/wp-content/uploads/2018/01/Termination-of-SOE.pdf,https://governor.alabama.gov/newsroom/2017/06/termination-of-state-of-emergency-tropical-storm-cindy/
