declaration_id,state,governor,eo_number,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
NY-KATHYHOCHUL-EO-3.25,NY,Kathy Hochul,3.25,extension,Continuing the Declaration of Disaster Emergency,2023-10-11,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-325-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2023-10/EO%203.25.pdf
NY-KATHYHOCHUL-EO-3.24,NY,Kathy Hochul,3.24,extension,Continuing the Declaration of Disaster Emergency,2023-09-12,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-324-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2023-09/EO_3.24.pdf
NY-KATHYHOCHUL-EO-3.23,NY,Kathy Hochul,3.23,extension,"This Executive Order extends the state disaster emergency as continued in Executive Order 3.22 until September 12, 2023.",2023-08-13,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-323-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2023-08/EO_3_23.pdf
NY-KATHYHOCHUL-EO-3.22,NY,Kathy Hochul,3.22,extension,"This Executive Order extends the state disaster emergency as continued in Executive Order 3.21 until August 13, 2023.",2023-07-14,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-322-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2023-07/EO_3.22.pdf
NY-KATHYHOCHUL-EO-3.21,NY,Kathy Hochul,3.21,extension,"This Executive Order extends the state disaster emergency as continued in Executive Order 3.20 until July 15, 2023.",2023-06-15,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-321-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2023-06/EO_3.21.pdf
NY-KATHYHOCHUL-EO-3.20,NY,Kathy Hochul,3.20,extension,"Extension of the state disaster emergency as set forth in Executive Order 211, as continued in Executive Order 3.18, and continue the terms, conditions, and suspensions contained in Executive Order 211 and its successors, until June 15, 2023.",2023-05-16,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-320-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2023-05/Executive_Order_3.20.pdf
NY-KATHYHOCHUL-EO-3.19,NY,Kathy Hochul,3.19,extension,"Extension of the state disaster emergency as set forth in Executive Order 211, as continued in Executive Order 3.18, and continue the terms, conditions, and suspensions contained in Executive Order 211 and its successors, until May 16, 2023.",2023-04-16,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-319-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2023-04/EO_3.19.pdf
NY-KATHYHOCHUL-EO-3.18,NY,Kathy Hochul,3.18,extension,"Extension of the state disaster emergency as set forth in Executive Order 211, as continued in Executive Order  3.17, and continue the terms, conditions, and suspensions contained in Executive Order 211 and its successors, until April 16, 2023.",2023-03-17,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-318-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2023-03/EO%203.18.pdf
NY-KATHYHOCHUL-EO-3.17,NY,Kathy Hochul,3.17,extension,"This Executive Order extends the state disaster emergency as continued in Executive Order 3.16 until March 17, 2023.",2023-02-15,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-317-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2023-02/EO_3_17.pdf
NY-KATHYHOCHUL-EO-3.16,NY,Kathy Hochul,3.16,extension,"This Executive Order extends the state disaster emergency as continued in Executive Order 3.15 until February 15, 2023.",2023-01-16,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-316-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2023-01/EO_3_16.pdf
NY-KATHYHOCHUL-EO-3.15,NY,Kathy Hochul,3.15,extension,Continuing the Declaration of Disaster Emergency,2022-12-17,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-315-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-12/EO_3.15.pdf
NY-KATHYHOCHUL-EO-3.14,NY,Kathy Hochul,3.14,extension,"The Executive Order extends the state disaster emergency as continued in Executive Order 3.13 until December 17, 2022.",2022-11-17,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-314-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-11/EO_3.14.pdf
NY-KATHYHOCHUL-EO-3.13,NY,Kathy Hochul,3.13,extension,"The Executive Order continues the declaration of the statewide disaster declared across the State as continued in Executive Order 3.12 until November 17, 2022.",2022-10-18,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-313-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-10/EO_3_13.pdf
NY-KATHYHOCHUL-EO-3.12,NY,Kathy Hochul,3.12,extension,Continuing the Declaration of Disaster Emergency for gun violence.,2022-09-18,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-312-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-09/EO3.12.pdf
NY-KATHYHOCHUL-EO-3.11,NY,Kathy Hochul,3.11,extension,"The Executive Order continues the declaration of the statewide disaster declared across the State as continued in Executive Order 3.10 until September 18, 2022.",2022-08-19,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-311-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-08/3_11.pdf
NY-KATHYHOCHUL-EO-3.10,NY,Kathy Hochul,3.10,extension,"The Executive Order continues the declaration of the statewide disaster declared across the State as continued in Executive Order 3.9 until August 19, 2022.",2022-07-20,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-310-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-07/EO_3_10.pdf
NY-KATHYHOCHUL-EO-3.9,NY,Kathy Hochul,3.9,extension,"The Executive Order continues the declaration of the statewide disaster declared across the State as continued in Executive Order 3.8 until July 20, 2022.",2022-06-20,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-39-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-06/EO_3.9.pdf
NY-KATHYHOCHUL-EO-3.8,NY,Kathy Hochul,3.8,extension,The Executive Order continues the declaration of the statewide disaster declared across the State due to gun violence; in accordance with the Constitution and Article 2-B of the Executive Law.,2022-05-21,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-38-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-05/Executive%20Order%203.8.pdf
NY-KATHYHOCHUL-EO-3.7,NY,Kathy Hochul,3.7,extension,"Pursuant to Executive Order 211, issued July 6, 2021, a statewide disaster was declared across the State due to gun violence.",2022-04-21,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-37-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-04/Executive_Order_3.7.pdf
NY-KATHYHOCHUL-EO-3.6,NY,Kathy Hochul,3.6,extension,"Pursuant to Executive Order 211, issued July 6, 2021, a statewide disaster was declared across the State due to gun violence.",2022-03-22,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-36-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-03/EO_3.6.pdf
NY-KATHYHOCHUL-EO-3.5,NY,Kathy Hochul,3.5,extension,"Pursuant to Executive Order 211, issued July 6, 2021, a statewide disaster was declared across the State due to gun violence.",2022-02-20,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-35-continuing-declaration-disaster-emergency,https://www.governor.ny.gov/sites/default/files/2022-02/EO_3.5.pdf
NY-KATHYHOCHUL-EO-3.4,NY,Kathy Hochul,3.4,extension,"Pursuant to Executive Order 211, issued July 6, 2021, a statewide disaster was declared across the State due to gun violence.",2022-01-21,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-34-continuing-declarations-disaster-emergencies,https://www.governor.ny.gov/sites/default/files/2022-01/EO_3.4.pdf
NY-KATHYHOCHUL-EO-3.3,NY,Kathy Hochul,3.3,extension,"Pursuant to Executive Order 198, issued November 20, 2019, a disaster was declared within the counties of Cayuga, Jefferson, Monroe, Niagara, Orleans, Oswego, St. Lawrence, and Wayne.",2021-12-22,,True,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-33-continuing-declarations-disaster-emergencies,https://www.governor.ny.gov/sites/default/files/2021-12/EO_3.3.pdf
NY-KATHYHOCHUL-EO-3.2,NY,Kathy Hochul,3.2,extension,"Pursuant to Executive Order 198, issued November 20, 2019, a disaster was declared within the counties of Cayuga, Jefferson, Monroe, Niagara, Orleans, Oswego, St. Lawrence, and Wayne due to extensive flooding, widespread erosion, and water damage.",2021-11-22,,True,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-32-continuing-declarations-disaster-emergencies,https://www.governor.ny.gov/sites/default/files/2021-11/EO_3.2.pdf
NY-KATHYHOCHUL-EO-3.1,NY,Kathy Hochul,3.1,extension,"Pursuant to Executive Order 198, issued November 20, 2019, a disaster was declared within the counties of Cayuga, Jefferson, Monroe, Niagara, Orleans, Oswego, St. Lawrence, and Wayne due to extensive flooding, widespread erosion, and water damage.",2021-10-23,,True,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-31-continuing-declarations-disaster-emergencies,https://www.governor.ny.gov/sites/default/files/2021-10/EO-3-1-extension.pdf
NY-KATHYHOCHUL-EO-3,NY,Kathy Hochul,3,extension,"Pursuant to Executive Order 198, issued November 20, 2019, a disaster was declared within the counties of Cayuga, Jefferson, Monroe, Niagara, Orleans, Oswego, St. Lawrence, and Wayne due to extensive flooding, widespread erosion, and water damage that caused significant damage to homes and other residential structures, businesses, and public infrastructure.",2021-09-23,2021-10-27,True,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-3-continuing-declarations-disaster-emergencies,https://www.governor.ny.gov/sites/default/files/2021-09/EO_3_Extensions.pdf
NY-KATHYHOCHUL-EO-2.2,NY,Kathy Hochul,2.2,extension,"On September 1, 2021 and continuing thereafter, Post-Tropical Depression Ida created hazardous conditions in New York State which pose an imminent danger to public transportation, utility service, public health, and public safety systems within the counties of Bronx, Dutchess, Kings, Nassau, New York, Orange, Putnam, Queens, Richmond, Rockland, Suffolk, Sullivan, Ulster, Westchester, and contiguous counties.",2021-10-17,,True,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-22-continuing-declaration-disaster-emergency-counties-bronx-dutchess-kings,https://www.governor.ny.gov/sites/default/files/2021-10/EO_2.2.pdf
NY-KATHYHOCHUL-EO-2.1,NY,Kathy Hochul,2.1,extension,"On September 1, 2021 and continuing thereafter, Post-Tropical Depression Ida created hazardous conditions in New York State which pose an imminent danger to public transportation, utility service, public health, and public safety systems within the counties of Bronx, Dutchess, Kings, Nassau, New York, Orange, Putnam, Queens, Richmond, Rockland, Suffolk, Sullivan, Ulster, Westchester, and contiguous counties;",2021-09-17,,True,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-21-continuing-declaration-disaster-emergency-counties-bronx-dutchess-kings,https://www.governor.ny.gov/sites/default/files/2021-09/EO%202.1.pdf
NY-KATHYHOCHUL-EO-2,NY,Kathy Hochul,2,declaration,"On September 1, 2021, Post-Tropical Depression Ida created hazardous conditions in New York State.",2021-09-02,,True,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-2-declaring-disaster-counties-bronx-dutchess-kings-nassau-new-york-orange-putnam,https://www.governor.ny.gov/sites/default/files/2021-09/EO_2.pdf
NY-KATHYHOCHUL-EO-1,NY,Kathy Hochul,1,extension,"Review, Continuation and Expiration of Prior Executive Orders",2021-08-24,,False,current_complete,pdf,https://www.governor.ny.gov/executive-order/no-1-review-continuation-and-expiration-prior-executive-orders,https://www.governor.ny.gov/sites/default/files/2021-08/EO_1.pdf
NY-ANDREWMCUOMO-EO-1,NY,Andrew M Cuomo,1,declaration,Removing the Barriers to State Government,2011-01-01,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO1_1.pdf
NY-ANDREWMCUOMO-EO-3,NY,Andrew M Cuomo,3,declaration,Ethics Training,2011-01-02,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO3_0.pdf
NY-ANDREWMCUOMO-EO-10,NY,Andrew M Cuomo,10,declaration,Reducing Costs for Personal Services Contracts,2011-03-02,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO10_0.pdf
NY-ANDREWMCUOMO-EO-11,NY,Andrew M Cuomo,11,declaration,Prescribing Procedures to Allocate the State Low Income Housing Credit under Section 42 of the United States Internal Revenue Code,2011-03-02,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO11_0.pdf
NY-ANDREWMCUOMO-EO-15,NY,Andrew M Cuomo,15,declaration,Establishing Judicial Screening Committees,2011-04-27,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO15_0.pdf
NY-ANDREWMCUOMO-EO-26,NY,Andrew M Cuomo,26,declaration,Statewide Language Access Policy,2011-10-06,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO26_0.pdf
NY-ANDREWMCUOMO-EO-95,NY,Andrew M Cuomo,95,declaration,"Using Technology to Promote Transparency, Improve Government Performance and Enhance Citizen Engagement",2013-03-11,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO95_0.pdf
NY-ANDREWMCUOMO-EO-110,NY,Andrew M Cuomo,110,declaration,Creation of the Mohawk Valley and 2013 Upstate Flood Recovery Program,2013-07-17,,True,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO110_0.pdf
NY-ANDREWMCUOMO-EO-130,NY,Andrew M Cuomo,130,declaration,"Establishing the New York State Council on Veterans, Military Members and Their Families",2014-03-20,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO130_0.pdf
NY-ANDREWMCUOMO-EO-147,NY,Andrew M Cuomo,147,declaration,A Special Prosecutor to Investigate and Prosecute Matters Relating to the Deaths of Civilians Caused by Law Enforcement Officers,2015-07-08,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/old-files//EO147.pdf
NY-ANDREWMCUOMO-EO-156,NY,Andrew M Cuomo,156,declaration,Prohibiting State Funded or State Sponsored Travel to Mississippi,2016-04-05,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_156_Mississippi.pdf
NY-ANDREWMCUOMO-EO-157,NY,Andrew M Cuomo,157,declaration,Directing State Agencies and Authorities to Divest Public Funds Supporting BDS Campaign Against Israel,2016-06-05,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_157.pdf
NY-ANDREWMCUOMO-EO-159,NY,Andrew M Cuomo,159,declaration,Establishing a Permanent Joint Task Force to Fight Worker Exploitation and Employee Misclassification,2016-07-20,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_159.pdf
NY-ANDREWMCUOMO-EO-161,NY,Andrew M Cuomo,161,declaration,Ensuring Pay Equity by State Employers,2017-01-09,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_161.pdf
NY-ANDREWMCUOMO-EO-162,NY,Andrew M Cuomo,162,declaration,Ensuring Pay Equity by State Contractors,2017-01-09,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_162.pdf
NY-ANDREWMCUOMO-EO-167,NY,Andrew M Cuomo,167,declaration,"Ban on Insurers that Withdraw from NY State of Health, New York's Official Health Plan Marketplace",2017-06-09,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO%20%23167.pdf
NY-ANDREWMCUOMO-EO-169,NY,Andrew M Cuomo,169,declaration,State Policy Concerning Voter Registration,2017-07-24,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO%20%23169.pdf
NY-ANDREWMCUOMO-EO-170,NY,Andrew M Cuomo,170,declaration,State Policy Concerning Immigrant Access to State Services,2017-09-15,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO%20%23170.pdf
NY-ANDREWMCUOMO-EO-171,NY,Andrew M Cuomo,171,declaration,Organ Donation Policy,2017-10-16,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_171.pdf
NY-ANDREWMCUOMO-EO-175,NY,Andrew M Cuomo,175,declaration,Ensuring Net Neutrality Protections For New Yorkers,2018-01-24,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_175.pdf
NY-ANDREWMCUOMO-EO-177,NY,Andrew M Cuomo,177,declaration,Prohibiting State Contracts With Entities That Support Discrimination,2018-02-22,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO177.pdf
NY-ANDREWMCUOMO-EO-180,NY,Andrew M Cuomo,180,declaration,"Declaring a Public Housing Disaster in the Counties of Bronx, Kings, New York, Queens, and Richmond",2018-04-02,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_180.pdf
NY-ANDREWMCUOMO-EO-183,NY,Andrew M Cuomo,183,declaration,Protecting the Personal Privacy of Public Sector Workers,2018-06-27,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_183.pdf
NY-ANDREWMCUOMO-EO-184,NY,Andrew M Cuomo,184,declaration,Protecting Women's Access to Contraception,2018-07-09,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_184.pdf
NY-ANDREWMCUOMO-EO-185,NY,Andrew M Cuomo,185,declaration,Establishing the 2023 World University Games Commission and Reflecting the State's Support of the Games,2018-08-13,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_185.pdf
NY-ANDREWMCUOMO-EO-187,NY,Andrew M Cuomo,187,declaration,Ensuring Diversity and Inclusion and Combating Harassment and Discrimination in the Workplace,2018-08-23,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO%20187.pdf
NY-ANDREWMCUOMO-EO-190,NY,Andrew M Cuomo,190,declaration,Incorporating Health Across All Policies into State Agency Activities,2018-11-14,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_190.pdf
NY-ANDREWMCUOMO-EO-192,NY,Andrew M Cuomo,192,extension,Executive Order Imposing Continuing Vendor Integrity Requirements in State Contracts,2019-01-15,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_192.pdf
NY-ANDREWMCUOMO-EO-196,NY,Andrew M Cuomo,196,declaration,Including E-Cigarette Prevention Within all Tobacco Prevention and Cessation Programming and Materials and Deploying Comprehensive Educational Programming for School Children,2019-09-12,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_196.pdf
NY-ANDREWMCUOMO-EO-198,NY,Andrew M Cuomo,198,declaration,"Declaring a Disaster in the Counties of Cayuga, Jefferson, Monroe, Niagara, Orleans, Oswego, St. Lawrence, and Wayne",2019-11-20,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO%20198.pdf
NY-ANDREWMCUOMO-EO-201,NY,Andrew M Cuomo,201,declaration,Naming the State University of New York Plaza the H. Carl McCall SUNY Building,2020-02-14,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/atoms/files/EO_201.pdf
NY-ANDREWMCUOMO-EO-211,NY,Andrew M Cuomo,211,declaration,Declaration of a State Wide Disaster Emergency Due to Gun Violence,2021-07-06,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2021-07/EO%20211.pdf
NY-ANDREWMCUOMO-EO-212,NY,Andrew M Cuomo,212,declaration,Declaring a Disaster in Steuben County,2021-08-19,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2021-08/EO_212.pdf
NY-ANDREWMCUOMO-EO-213,NY,Andrew M Cuomo,213,declaration,"Declaring a Disaster in the Counties of Bronx, Kings, Nassau, New York, Queens, Richmond, Suffolk, Westchester, Putnam, Rockland, Orange, Dutchess, Sullivan, Columbia, Delaware, Greene, Broome, Chenango, Otsego, Rensselaer, Schoharie, Albany, Montgomery, Schenectady, Saratoga, and Contiguous Counties",2021-08-21,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2021-08/EO_213_2.pdf
NY-DAVIDAPATERSON-EO-6,NY,David A Paterson,6,declaration,Ensuring the Cost-Effectiveness of Contracts for Personal Services,2008-06-04,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/49_-_new_york_regulations_section_7.6_executive_order_no._6.pdf
NY-DAVIDAPATERSON-EO-7,NY,David A Paterson,7,declaration,Prohibition Against Personal Use of State Property and Campaign Contributions to the Governor,2008-06-18,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/50_-_new_york_regulations_section_7.7_executive_order_no._7.pdf
NY-DAVIDAPATERSON-EO-16,NY,David A Paterson,16,declaration,Establishing the Statewide Council of Addictions Collaborative to Improve Outcomes for New Yorkers (ACTION,2009-04-15,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/51_-_new_york_regulations_section_7.16_executive_order_no._16.pdf
NY-DAVIDAPATERSON-EO-17,NY,David A Paterson,17,declaration,Establishing Measures to Evaluate Costs of Mandates on Local Government to Advance Property Tax Relief,2009-04-27,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/52_-_new_york_regulations_section_7.17_executive_order_no._17.pdf
NY-DAVIDAPATERSON-EO-20,NY,David A Paterson,20,declaration,Naming the State Justice Building the Robert Abrams Building for Law and Justice,2009-05-29,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/54_-_new_york_regulations_section_7.20_executive_order_no._20.pdf
NY-DAVIDAPATERSON-EO-24,NY,David A Paterson,24,declaration,Establishing a Goal to Reduce Greenhouse Gas Emissions Eighty Percent by the Year 2050 and Preparing a Climate Action Plan,2009-08-06,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/55_-_new_york_regulations_section_7.24_executive_order_no._24.pdf
NY-DAVIDAPATERSON-EO-31,NY,David A Paterson,31,declaration,"Setting Forth the Responsibilities, Duties and Powers of the Stimulus Oversight Panel",2009-11-25,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/56_-_new_york_regulations_section_7.31_executive_order_no._31.pdf
NY-DAVIDAPATERSON-EO-32,NY,David A Paterson,32,declaration,Establishing the Governor's Task Force on the Implementation of the 2009 Public Authorities Reform Act,2009-12-14,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/57_-_new_york_regulations_section_7.32_executive_order_no_32.pdf
NY-DAVIDAPATERSON-EO-33,NY,David A Paterson,33,declaration,Prohibiting Discrimination in State Employment on the Basis of Gender Identity,2009-12-16,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/Section733ExecutiveOrderNo33ProhibitingDiscriminationInStateEmploymentontheBasisofGen.pdf
NY-DAVIDAPATERSON-EO-35,NY,David A Paterson,35,termination,Rescinding Section II of Executive Order 142,2010-02-18,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/58_-_new_york_regulations_section_7.35_executive_order_no._35.pdf
NY-DAVIDAPATERSON-EO-38,NY,David A Paterson,38,extension,Continuing the Task Force on the Implementation of the Public Authorities Reform Act,2010-06-08,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/59_-_new_york_regulations_section_7.38_executive_order_no._38.pdf
NY-DAVIDAPATERSON-EO-39,NY,David A Paterson,39,declaration,Establishing State Policies for the Promotion of Sustainable Local Farms and the Protection of Agriculture Lands,2010-11-04,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/60_-_new_york_regulations_section_7.39_executive_order_no._39.pdf
NY-DAVIDAPATERSON-EO-41,NY,David A Paterson,41,declaration,Requiring Further Environmental Review of High-Volume Hydraulic Fracturing in the Marcellus Shale,2010-12-13,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/61_-_new_york_regulations_section_7.41_executive_order_no._41.pdf
NY-DAVIDAPATERSON-EO-42,NY,David A Paterson,42,declaration,Establishing an Executive Chamber Records Management Policy,2010-12-13,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/62_-_new_york_regulations_section_7.42_executive_order_no._42.pdf
NY-ELIOTLSPITZER-EO-3,NY,Eliot L Spitzer,3,declaration,Promotion of Public Access to Government Decisionmaking,2007-01-01,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/43_-_new_york_regulations_section_63_executive_order_no._3.pdf
NY-ELIOTLSPITZER-EO-9,NY,Eliot L Spitzer,9,declaration,Ordering the Commissioner of the Department of Correctional Services to Bar Certain Offenders from Participating in Temporary Release Programs,2007-03-05,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/44_-_new_york_regulations_section_69_executive_order_no.pdf
NY-ELIOTLSPITZER-EO-13,NY,Eliot L Spitzer,13,declaration,Establishing the New York State Council on Food Policy,2007-05-18,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/45_-_new_york_regulations_section_613_executive_order_no._13.pdf
NY-ELIOTLSPITZER-EO-17,NY,Eliot L Spitzer,17,declaration,Establishing the Joint Enforcement Task Force on Employee Misclassification,2007-09-05,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/46_-_new_york_regulations_section_617_executive_order_n.pdf
