declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
AR-EO-25-04,AR,Sarah Huckabee Sanders,EO 25-04,emergency_declaration,amendment,"EO 25-04: EXECUTIVE ORDER AMENDING DR 24-03 TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. § 12-75-114, FROM THE GOVERNOR’S DISASTER RESPONSE AND RECOVERY FUND",2025-03-13,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-04-executive-order-amending-dr-24-03-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7-12-75-114-from-the-governors-disaster-response-and-recovery-fund/,https://governor.arkansas.gov/executive_orders/eo-25-04-executive-order-amending-dr-24-03-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7-12-75-114-from-the-governors-disaster-response-and-recovery-fund/
AR-EO-25-03,AR,Sarah Huckabee Sanders,EO 25-03,emergency_declaration,amendment,"EO 25-03: EXECUTIVE ORDER AMENDING DR 24-05 TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. § 12-75-114",2025-01-24,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-03-executive-order-amending-dr-24-05-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7-12-75-114/,https://governor.arkansas.gov/executive_orders/eo-25-03-executive-order-amending-dr-24-05-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7-12-75-114/
AR-EO-25-02,AR,Sarah Huckabee Sanders,EO 25-02,emergency_declaration,amendment,"EO 25-02: EXECUTIVE ORDER AMENDING DR 23-08 TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. § 12-75-114",2025-01-24,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-02-executive-order-amending-dr-23-08-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7-12-75-114/,https://governor.arkansas.gov/executive_orders/eo-25-02-executive-order-amending-dr-23-08-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7-12-75-114/
AR-EO-25-01,AR,Sarah Huckabee Sanders,EO 25-01,emergency_declaration,declaration,"EO 25-01: EXECUTIVE ORDER TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. § 12-75-114, AS AMENDED, FROM THE GOVERNOR’S DISASTER RESPONSE AND RECOVERY FUND",2025-01-09,,true,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-25-01-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7-12-75-114-as-amended-from-the-governors-disaster-response-and-recovery-fund/,https://governor.arkansas.gov/executive_orders/eo-25-01-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7-12-75-114-as-amended-from-the-governors-disaster-response-and-recovery-fund/
AR-EO-24-21,AR,Sarah Huckabee Sanders,EO 24-21,executive_order,administrative,"EO 24-21: EXECUTIVE ORDER TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. §§ 12-75-101, et seq., AND THE EMERGENCY MANAGEMENT ASSISTANCE COMPACT (EMAC)",2024-11-18,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-24-21-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-101-et-seq-and-the-emergency-management-assistance-compact-emac/,https://governor.arkansas.gov/executive_orders/eo-24-21-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-101-et-seq-and-the-emergency-management-assistance-compact-emac/
AR-EO-24-20,AR,Sarah Huckabee Sanders,EO 24-20,executive_order,administrative,"EO 24-20: EXECUTIVE ORDER TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. §§ 12-75-101, et seq., AND THE EMERGENCY MANAGEMENT ASSISTANCE COMPACT (EMAC)",2024-11-18,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-24-20-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-101-et-seq-and-the-emergency-management-assistance-compact-emac/,https://governor.arkansas.gov/executive_orders/eo-24-20-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-101-et-seq-and-the-emergency-management-assistance-compact-emac/
AR-EO-24-19,AR,Sarah Huckabee Sanders,EO 24-19,emergency_declaration,amendment,"EO 24-19: EXECUTIVE ORDER AMENDING EO 24-15 TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. §§ 12-75-114, et seq., AND THE EMERGENCY MANAGEMENT ASSISTANCE COMPACT (EMAC)",2024-11-18,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-24-19-executive-order-amending-eo-24-15-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-114-et-seq-and-the-emergency-management-assistance-compact-emac/,https://governor.arkansas.gov/executive_orders/eo-24-19-executive-order-amending-eo-24-15-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-114-et-seq-and-the-emergency-management-assistance-compact-emac/
AR-EO-24-18,AR,Sarah Huckabee Sanders,EO 24-18,executive_order,administrative,E.O. 24-18: EXECUTIVE ORDER CONCERNING FOOD INSECURITY IN ARKANSAS,2024-11-01,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/e-o-24-18-executive-order-concerning-food-insecurity-in-arkansas/,https://governor.arkansas.gov/executive_orders/e-o-24-18-executive-order-concerning-food-insecurity-in-arkansas/
AR-POST-3858,AR,Sarah Huckabee Sanders,POST-3858,emergency_declaration,amendment,"EXECUTIVE ORDER AMENDING DR 21-17 TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. § 12-75-114, FROM THE GOVERNOR’S DISASTER RESPONSE AND RECOVERY FUND",2024-10-18,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/sanders-amends-dr-21-17-to-provide-funding-for-severe-storms-and-tornadoes-on-or-about-december-10th-and-11th-2021/,https://governor.arkansas.gov/executive_orders/sanders-amends-dr-21-17-to-provide-funding-for-severe-storms-and-tornadoes-on-or-about-december-10th-and-11th-2021/
AR-EO-24-16,AR,Sarah Huckabee Sanders,EO 24-16,emergency_declaration,amendment,"EO 24-16: EXECUTIVE ORDER AMENDING DR 23-04 TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. § 12-75-114, FROM THE GOVERNOR’S DISASTER RESPONSE AND RECOVERY FUND",2024-10-18,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-24-16-executive-order-amending-dr-23-04-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7-12-75-114-from-the-governors-disaster-response-and-recovery-fund/,https://governor.arkansas.gov/executive_orders/eo-24-16-executive-order-amending-dr-23-04-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7-12-75-114-from-the-governors-disaster-response-and-recovery-fund/
