declaration_id,governor,eo_number,event_description,date_signed,archive_record_url
ID-PROC-862A9E2D7BBEF86F,,,Order Declaring Drought Emergency - Blaine County,2007-06-06,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070613-Drought-Order-2007-Blaine-County.pdf
ID-PROC-BC793B08558B2EA1,,,Order Declaring Drought Emergency - Teton County,2007-06-13,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070613-Drought-Order-2007-Teton-County.pdf
ID-PROC-02CBB3DF2E1062F2,,,Order Declaring Drought Emergency - Jefferson County,2007-06-29,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070629-Drought-Order-2007-Jefferson-County.pdf
ID-PROC-2163B38A819E2C86,,,Order Declaring Drought Emergency - Lincoln County,2007-06-29,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070629-Drought-Order-2007-Lincoln-County.pdf
ID-PROC-C46131E54DC883AE,,,Order Declaring Drought Emergency - Bingham County,2007-06-29,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070629-Drought-Order-2007-Bingham-County.pdf
ID-PROC-DBE9727EA8C49043,,,Order Declaring Drought Emergency - Madison County,2007-06-29,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070629-Drought-Order-2007-Madison-County.pdf
ID-PROC-20786B3956C22289,,,Order Declaring Drought Emergency - Bannock County,2007-07-10,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070710-Drought-Order-2007-Bannock-County.pdf
ID-PROC-8A96376BE3D4E9F9,,,Order Declaring Drought Emergency - Bonneville County,2007-07-10,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070710-Drought-Order-2007-Bonneville-County.pdf
ID-PROC-0A873370B1355655,,,Order Declaring Drought Emergency - Caribou County,2007-07-12,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070712-Drought-Order-2007-Caribou-County.pdf
ID-PROC-60BF94FD00943CB2,,,Order Declaring Drought Emergency - Minidoka County,2007-07-18,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070724-Drought-Order-2007-Minidoka-County.pdf
ID-PROC-670854D58E0BD17F,,,Order Declaring Drought Emergency - Oneida County,2007-07-24,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070808-Drought-Order-2007-Oneida-County.pdf
ID-PROC-A34F284CDEE60F73,,,Order Declaring Drought Emergency - City of Pierce in Clearwater County,2007-08-08,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070808-Drought-Order-2007-City-of-Pierce-Clearwater-County.pdf
ID-PROC-02EC48F4BA9B99FE,,,Order Declaring Drought Emergency - Owyhee County,2007-08-13,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20070813-Drought-Order-2007-Owyhee-County.pdf
ID-PROC-2B241A69C8574DBC,,,Order Declaring Drought Emergency - Clearwater County,2007-10-05,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20071005-Drought-Order-2007-Clearwater-County.pdf
ID-PROC-825A74E2A7433551,,,Order Declaring Drought Emergency - Adams County,2007-10-05,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2007/20071005-Drought-Order-2007-Adams-County.pdf
ID-PROC-33BC0462D53D984B,,,Order Declaring Drought Emergency - Custer County,2008-07-21,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2008/20080721-Drought-Order-2008-Custer-County.pdf
ID-PROC-65725C9125C7AD06,,,Order Declaring Drought Emergency - Butte County,2008-09-18,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2008/20080918-Drought-Order-2008-Butte-County.pdf
ID-PROC-A37C0B2ECB293284,,,Order Declaring Drought Emergency - Nez Perce County,2008-10-07,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2008/20081007-Drought-Order-2008-Nez-Perce-County.pdf
ID-PROC-6AA7BDB0CB3DA9C4,,,Order Declaring Drought Emergency - Lewis County,2008-12-08,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2008/20081208-Drought-Order-2008-Lewis-County.pdf
ID-PROC-DDD255BE8685FB9C,Bob Geddes (Acting Governor),,Spring Flooding Declaration,2010-06-08,https://ioem.idaho.gov/spring-flooding-declaration/
ID-PROC-2354B73775BF43EE,,,Order Declaring Drought Emergency - Clark County,2012-05-16,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2012/20120516-Drought-Order-2012-Clark-County.pdf
ID-PROC-12EBAA978C7F0B25,,,Order Declaring Drought Emergency - Bear Lake County,2012-07-16,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2012/20120716-Drought-Order-2012-Bear-Lake-County.pdf
ID-PROC-37D641D42928E13E,,,Order Declaring Drought Emergency - Blaine County,2012-07-16,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2012/20120716-Drought-Order-2012-Blaine-County.pdf
ID-PROC-B7997D6A863460B9,,,Order Declaring Drought Emergency - Oneida County,2012-07-16,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2012/20120716-Drought-Order-2012-Oneida-County.pdf
ID-PROC-211FE151D00BBD8C,,,Order Declaring Drought Emergency - Teton County,2012-07-20,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2012/20120720-Drought-Order-2012-Teton-County.pdf
ID-PROC-E8A90713109B1C04,,,Order Declaring Drought Emergency - Bannock County,2012-08-11,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2012/20120811-Drought-Order-2012-Bannock-County.pdf
ID-PROC-449F83C7C13A0C2D,,,Order Declaring Drought Emergency - Lemhi County,2012-08-15,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2012/20120815-Drought-Order-2012-Lemhi-County.pdf
ID-PROC-1AC9185076428B8F,,,Order Declaring Drought Emergency - Owyhee County,2012-09-11,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2012/20120911-Drought-Order-2012-Owyhee-County.pdf
ID-PROC-6CCDD389AB808E9C,,,Order Declaring Drought Emergency - Fremont County,2012-09-21,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2012/20120921-Drought-Order-2012-Fremont-County.pdf
ID-PROC-2463509B2DB02789,Butch Otter,,Order Declaring Drought Emergency - Blaine County,2013-05-14,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130514-Drought-Order-2013-Blaine-County.pdf
ID-PROC-57817062ED3E7774,,,Order Declaring Drought Emergency - Lincoln County,2013-05-14,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130514-Drought-Order-2013-Lincoln-County.pdf
ID-PROC-BDD1DEF1E97BEBE2,,,Order Declaring Drought Emergency - Fremont County,2013-05-14,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130514-Drought-Order-2013-Fremont-County.pdf
ID-PROC-F72DD1A8EFE39875,,,Order Declaring Drought Emergency - Butte County,2013-05-14,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130514-Drought-Order-2013-Butte-County.pdf
ID-PROC-53B3259D9D2A9C42,C. L. Otter,,Order Declaring Drought Emergency - Custer County,2013-05-28,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130528-Drought-Order-2013-Custer-County.pdf
ID-PROC-DD1B56CDA1519877,Butch Otter,,Order Declaring Drought Emergency - Clark County,2013-05-29,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130529-Drought-Order-2013-Clark-County.pdf
ID-PROC-7ED4669E9575E73C,,,Order Declaring Drought Emergency - Jefferson County,2013-06-04,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130604-Drought-Order-2013-Jefferson-County.pdf
ID-PROC-92610EA5943C85EB,,,Order Declaring Drought Emergency - Teton County,2013-06-04,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130604-Drought-Order-2013-Teton-County.pdf
ID-PROC-7AF63880CEB4B347,,,Order Declaring Drought Emergency - Bingham County,2013-06-17,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130617-Drought-Order-2013-Bingham-County.pdf
ID-PROC-152CE43E47B29693,,,Order Declaring Drought Emergency - Gem County,2013-07-08,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130708-Drought-Order-2013-Gem-County.pdf
ID-PROC-1D83D2CB0391AB01,,,Order Declaring Drought Emergency - Bonneville County,2013-07-12,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130712-Drought-Order-2013-Bonneville-County.pdf
ID-PROC-78BABB7F2E9E74E2,,,Order Declaring Drought Emergency - Bear Lake County,2013-07-16,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130716-Drought-Order-2013-Bear-Lake-County.pdf
ID-PROC-32A7585A60BB5F2C,,,Order Declaring Drought Emergency - Power County,2013-07-17,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130717-Drought-Order-2013-Power-County.pdf
ID-PROC-4DB2FF1AFD584EB9,,,Order Declaring Drought Emergency - Madison County,2013-07-22,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130722-Drought-Order-2013-Madison-County.pdf
ID-PROC-79793DD89FFE838A,,,Order Declaring Drought Emergency - Caribou County,2013-07-25,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130725-Drought-Order-2013-Caribou-County.pdf
ID-PROC-DE8087ADEBD6C45A,,,Order Declaring Drought Emergency - Lemhi County,2013-07-25,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130725-Drought-Order-2013-Lemhi-County.pdf
ID-PROC-298B6DF55C2C3FE2,,,Order Declaring Drought Emergency - Onieda County,2013-08-01,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130801-Drought-Order-2013-Onieda-County.pdf
ID-PROC-1D389F04DC73AE2E,,,Order Declaring Drought Emergency - Bannock County,2013-08-05,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130805-Drought-Order-2013-Bannock-County.pdf
ID-PROC-15E568DF8A1C70D1,,,Order Declaring Drought Emergency - Lewis County,2013-08-22,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2013/20130822-Drought-Order-2013-Lewis-County.pdf
ID-PROC-BAEBE73EAD333CA9,,,Order Declaring Drought Emergency - Blaine and Lincoln Counties,2014-04-24,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2014/20140424-Drought-Order-2014-Blaine-Lincoln-Counties.pdf
ID-PROC-280DF930D0816128,,,Order Declaring Drought Emergency - Butte County,2014-04-30,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2014/20140430-Drought-Order-2014-Butte-County.pdf
ID-PROC-BCDE5B56E9CEDAF5,,,Order Declaring Drought Emergency - Clark County,2014-04-30,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2014/20140430-Drought-Order-2014-Clark-County.pdf
ID-PROC-BDB21704E6DB496C,C. L. Otter,,Order Declaring Drought Emergency - Custer County,2014-04-30,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2014/20140430-Drought-Order-2014-Custer-County.pdf
ID-PROC-E19DDBFCFFC5DF5A,C. L. Otter,,Order Declaring Drought Emergency - Butte and Custer Counties,2015-04-10,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2015/20150410-Drought-Order-2015-Butte-Custer-Counties.pdf
ID-PROC-EE1D1A6DB8616529,,,Order Declaring Drought Emergency - Blaine and Lincoln Counties,2015-04-10,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2015/20150410-Drought-Order-2015-Blaine-Lincoln-Counties.pdf
ID-PROC-F21461FEFD65423B,,,Order Declaring Drought Emergency - Fremont County,2015-04-20,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2015/20150420-Drought-Order-2015-Fremont-County.pdf
ID-PROC-6C9A3580CA609B66,,,Order Declaring Drought Emergency - Teton County,2015-06-08,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2015/20150608-Drought-Order-2015-Teton-County.pdf
ID-PROC-DCECD7207DAA9F56,,,Order Declaring Drought Emergency - Clearwater and Lewis Counties,2015-08-03,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2015/20150803-Drought-Order-2015-Clearwater-Lewiston-Counties.pdf
ID-PROC-E425E7DED1DE2D9A,,,Order Declaring Drought Emergency - Jefferson County,2015-09-09,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2015/20150909-Drought-Order-2015-Jefferson-County.pdf
ID-PROC-774380E43D818E6D,,,Order Declaring Drought Emergency - Lemhi County,2016-08-11,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2016/20160811-Drought-Order-2016-Lemhi-County.pdf
ID-PROC-9D2F547B1481BA12,,,Order Declaring Drought Emergency - Jefferson County,2016-08-15,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2016/20160815-Drought-Order-2016-Jefferson-County.pdf
ID-PROC-059E9CEECA3E7DB7,C. L. Otter,,Order Declaring Drought Emergency - Custer County,2016-09-14,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2016/20160914-Drought-Order-2016-Custer-County.pdf
ID-PROC-9E8E55FBF471339B,Brad Little,,Order Declaring Drought Emergency - Butte and Custer Counties,2020-04-29,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2020/20200429-Drought-Order-2020-Butte-Custer-Counties.pdf
