declaration_id,date_signed,event_description,decision,reason,date_evidence,archive_record_url,listing_url,fetch_error
ID-EO-2019-09,,COMBATTING THE OPIOID AND SUBSTANCE USE DISORDER CRISIS,exclude,"Non-weather disaster, public health, administrative, or outside NOAA storm-event scope",,https://gov.idaho.gov//wp-content/uploads/2019/06/eo-2019-09.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2019-10,,ORGANIZATION OF THE LEWIS AND CLARK TRAIL COMMITTEE,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2019/07/eo-2019-10.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2019-11,,ESTABLISHING THE GOVERNOR’S COMMISSION ON SERVICE AND VOLUNTEERISM,exclude,"Administrative, public-health, preparedness, or ceremonial action",,https://gov.idaho.gov//wp-content/uploads/2019/09/eo-2019-11.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2019-12,,REVIEWING THE PREPARATION AND ADMINISTRATION OF IDAHO’S PLAN UNDER THE JUVENILE JUSTICE AND DELINQUINCY ACT; REPEALING AND REPLACING EXECUTIVE ORDER 2015-11,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2019/09/eo-2019-12.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2019-13,,TRANSPORTATION OF HEMP,exclude,"Administrative, public-health, preparedness, or ceremonial action",,https://gov.idaho.gov//wp-content/uploads/2019/11/eo-2019-13.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2019-14,,ESTABLISHING THE IDAHO EARLY CHILDHOOD ADVISORY COUNCIL,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2019/12/eo-2019-14.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2019-15,,"ASSIGNMENTS OF ALL-HAZARD PREVENTION, PROTECTION, MITIGATION, RESPONSE AND RECOVERY FUNCTIONS TO STATE AGENCIES IN SUPPORT OF LOCAL AND STATE GOVERNMENT RELATING TO EMERGENCIES AND DISASTERS",exclude,"Administrative, public-health, preparedness, or ceremonial action",,https://gov.idaho.gov//wp-content/uploads/2019/12/eo-2019-15.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2020-01,,ZERO-BASED REGULATION,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/01/eo-2020-01.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2020-02,,TRANSPARENCY IN AGENCY GUIDANCE DOCUMENTS,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/01/eo-2020-02.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2020-03,,FAMILIES FIRST ACT,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/01/eo-2020-03.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2020-04,,Executive Order 2020-04: Creating the Idaho Behavioral Health Council | Amended Executive Order 2020-04,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/07/eo-2020-04_amended_final.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-05,,Executive Order 2020-05: Temporary Reduction of General Fund Spending Authority,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/03/eo-2020-05.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-06,,AUTHORIZING THE TRANSFER OF FUNDS TO THE DISASTER EMERGENCY ACCOUNT,exclude,Source identifies COVID/public-health emergency,,https://gov.idaho.gov//wp-content/uploads/2020/03/eo-2020-06.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2020-07,,ESTABLISHING A PROCESS TO EVALUATE AND IMPLEMENT FEDERAL CORONAVIRUS FUNDING,exclude,Source identifies COVID/public-health emergency,,https://gov.idaho.gov//wp-content/uploads/2020/04/eo-2020-07.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2020-08,,Executive Order 2020-08: Establishing Idaho Rebound Cash Grants for Small Businesses | Amended Executive Order 2020-08,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/05/eo-2020-08a.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-08-A,,A ESTABLISHING IDAHO REBOUND CASH GRANTS FOR SMALL BUSINESSES,exclude,Source identifies COVID/public-health emergency,,https://adminrules.idaho.gov/rules/2020%20Archive%20C1/ExOs/2020-08-A_ExOr_20-6.pdf,https://adminrules.idaho.gov/executive-orders/,
ID-EO-2020-09,,Executive Order 2020-09: Establishing a program to procure and distribute personal protective equipment to Idaho businesses and nonprofits,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/05/eo-2020-09-4.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-10,,Executive Order 2020-10: Enhancing Licensing Freedom: Organization of the Department of Self-Governing Agencies,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/06/eo-2020-10.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-11,,Executive Order 2020-11: Related to the Idaho Department of Labor,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/06/eo-2020-11.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-12,,Executive Order 2020-12: Related to Return to Work Bonuses,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/06/eo-2020-12.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-13,,REGULATORY RELIEF TO SUPPORT ECONOMIC RECOVERY,exclude,Source identifies COVID/public-health emergency,,https://gov.idaho.gov//wp-content/uploads/2020/06/eo-2020-13.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2020-14,,Executive Order 2020-14: Temporary Reduction of General Fund Spending Authority,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/07/eo-2020-14.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-15,,Executive Order 2020-15: Directing Idaho State Tax Commission to administer the budget and levy components of the Governor’s public safety grant initiative for cities and counties | Amended Executive Order 2020-15,exclude,"Administrative, public-health, preparedness, or ceremonial action",,https://gov.idaho.gov//wp-content/uploads/2020/09/eo-2020-15a.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-15-A,,A DIRECTING IDAHO STATE TAX COMMISSION TO ADMINISTER THE BUDGET AND LEVY COMPONENTS OF THE GOVERNOR’S PUBLIC SAFETY GRANT INITIATIVE FOR CITIES AND COUNTIES,exclude,Source identifies COVID/public-health emergency,,https://adminrules.idaho.gov/rules/2020%20Archive%20C1/ExOs/2020-15-A_ExOr_20-10.pdf,https://adminrules.idaho.gov/executive-orders/,
ID-EO-2020-16,,"Executive Order 2020-16: Strong Families, Strong Students Grant Initiative",exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/10/eo-2020-16.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-17,,State Capitol Boise CONTINUING THE OFFICE OF ENERGY AND MINERAL RESOURCES WITHIN THE OFFICE OF THE GOVERNOR,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2020/10/eo-2020-17.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2020-18,,Executive Order 2020-18: Continuing the Idaho Strategic Energy Alliance,exclude,"Administrative, public-health, preparedness, or ceremonial action",,https://gov.idaho.gov//wp-content/uploads/2020/10/eo-2020-18.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2020-19,,ACTIVATION OF THE IDAHO NATIONAL GUARD TO PROVIDE SUPPORT IN RESPONSE TO THE COVID-19 PANDEMIC,exclude,Source identifies COVID/public-health emergency,,https://gov.idaho.gov//wp-content/uploads/2020/11/eo-2020-19.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2020-20,,Executive Order 2020-20: Continuing the Idaho Criminal Justice Commission,exclude,"Administrative, public-health, preparedness, or ceremonial action",,https://gov.idaho.gov//wp-content/uploads/2020/12/eo-2020-20.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2021-01,,Executive Order 2021-01: Transportation of Hemp (replaces EO 2019-13; EO 2021-01 was then repealed and replaced by EO 2021-12),exclude,"Administrative, public-health, preparedness, or ceremonial action",,https://gov.idaho.gov//wp-content/uploads/2021/01/eo-2021-01_rr.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2021-02,,GOVERNOR'S LEADERSHIP IN NUCLEAR ENERGY (LINE) COMMISSION,exclude,"Administrative, public-health, preparedness, or ceremonial action",,https://gov.idaho.gov//wp-content/uploads/2021/01/eo-2021-02.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2021-03,,TRANSPARENCY IN THE ADMINISTRATION OF THE COVID-19 VACCINE,exclude,Source identifies COVID/public-health emergency,,https://gov.idaho.gov//wp-content/uploads/2021/01/eo-2021-03_rr.pdf,https://gov.idaho.gov/executive-orders/,
ID-EO-2021-04,,Executive Order 2021-04: Banning Vaccine Passports,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2021/04/eo-2021-04.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2021-05,,Executive Order 2021-05: Repeal of Executive Order 2020-11,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2021/04/eo-2021-05.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2021-06,,Executive Order 2021-03: Transparency in the Administration of the COVID-19 Vaccine (repealed and replaced by Executive Order 2021-06),exclude,"Non-weather disaster, public health, administrative, or outside NOAA storm-event scope",,https://gov.idaho.gov//wp-content/uploads/2021/04/eo-2021-06.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
ID-EO-2021-08,,Executive Order 2021-08: Repealing Executive Order 2021-07 to Restore Local Control,exclude,No event-specific weather declaration confirmed from title,,https://gov.idaho.gov//wp-content/uploads/2021/05/eo-2021-08.pdf,https://gov.idaho.gov/executive-orders/,No usable embedded text; OCR/manual review required
