declaration_id,state,governor,eo_number,action_type,event_description,date_signed,end_date,weather_related,document_format,archive_record_url
MA-EO-187,MA,Edward King,187,administrative,"Mandating That Secretariats of the Commonwealth Define the Scope, Intent, and Purpose of Regulations Being Adopted as Part of All Existing and Newly Promulgated Regulations and Resolve Any Interagency Regulatory Conflicts",1980-11-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/be2edcb5-0e9f-4fea-8cf0-cd91e2aaf6bf
MA-EO-186,MA,Edward King,186,administrative,Governor's Task Force on Juvenile Crime,1980-10-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/fc98b4fe-e920-4089-b6f4-926d657ba615
MA-EO-185,MA,Edward King,185,administrative,The Bay State Skills Commission,1980-09-24,,False,html,https://archives.lib.state.ma.us/entities/journalfile/a9250be9-2bde-44d0-9d69-d0ecae2b849b
MA-EO-184,MA,Edward King,184,administrative,"Special Commission on Probate and Family Court Procedures Relating to Divorce, Child Custody, and Family Violence",1980-09-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/e3eb1b33-fe5f-4665-9904-78a8ba900b79
MA-EO-183,MA,Edward King,183,administrative,Government Service Careers Program,1980-08-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/207d7b1e-80bf-4591-b3d4-35b300e528ec
MA-EO-182,MA,Edward King,182,administrative,Increasing the Membership of the Governor's Commission on Property Tax Relief,1980-08-22,,False,html,https://archives.lib.state.ma.us/entities/journalfile/718ad931-9050-4659-ba56-8102a9aec1e5
MA-EO-181,MA,Edward King,181,administrative,Barrier Beaches,1980-08-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/2d047f6c-9dae-4303-b9e7-d8e2a871a0b2
MA-EO-180,MA,Edward King,180,administrative,State Office White Paper Recycling Program,1980-07-28,,False,html,https://archives.lib.state.ma.us/entities/journalfile/dec2add8-27ff-4784-8654-1902876d4906
MA-EO-179,MA,Edward King,179,administrative,Electric Utility Fuel Costs,1980-07-17,,False,html,https://archives.lib.state.ma.us/entities/journalfile/bf3077ff-baa0-4624-b387-0dd823fdf4e8
MA-EO-178,MA,Edward King,178,administrative,Executive Order (new series) No. 178,1980-05-28,,False,html,https://archives.lib.state.ma.us/entities/journalfile/21f6399e-e1bf-4cd8-bcdd-d33d1d245899
MA-EO-177,MA,Edward King,177,administrative,Executive Order (new series) No. 177,1980-04-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/1e7734dc-835a-4f71-99f2-066d68f9d635
MA-EO-176,MA,Edward King,176,administrative,Establishing a Special Commission on the Laws and Regulations Governing the Alcoholic Beverage Industry,1980-03-28,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b089d07f-780b-4785-b272-a090b15a31a1
MA-EO-175,MA,Edward King,175,administrative,Governor's Advisory Committee on Computers and Data Processing,1980-02-29,,False,html,https://archives.lib.state.ma.us/entities/journalfile/d1c43f37-62a1-46e4-9460-662d00689d97
MA-EO-174,MA,Edward King,174,administrative,Establishing Committees to Assist in Implementing the Recommendations of the Governor's Management Task Force,1980-01-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/4ef3ad05-2b86-41ea-9419-2181b09a901f
MA-EO-173,MA,Edward King,173,administrative,Governor's Commission on Property Tax Relief,1980-01-22,,False,html,https://archives.lib.state.ma.us/entities/journalfile/68688e59-2ac6-4cae-8854-d60c1602bcbb
MA-EO-172,MA,Edward King,172,administrative,"State of Emergency Executive Order December 18, 1979",1979-12-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/87a6c70b-3868-40e5-9480-cd860e0a6e06
MA-EO-171,MA,Edward King,171,administrative,Governor's Task Force on Automobile Theft,1979-12-17,,False,html,https://archives.lib.state.ma.us/entities/journalfile/64e7b66c-d9b0-43b8-8841-8b2f4839ebdf
MA-EO-170,MA,Edward King,170,administrative,Governor's Task Force on Automobile Theft,1979-12-04,,False,html,https://archives.lib.state.ma.us/entities/journalfile/1200d4a1-d3d9-4c39-9056-87dc73a55de7
MA-EO-169,MA,Edward King,169,administrative,Massachusetts Foreign Business Council,1979-08-28,,False,html,https://archives.lib.state.ma.us/entities/journalfile/7490bb82-be09-4ba9-ad0b-c5e31c972dc9
MA-EO-168,MA,Edward King,168,administrative,Requiring the Cooperation of All State Permitting Agencies for Collection of Certain Data,1979-08-28,,False,html,https://archives.lib.state.ma.us/entities/journalfile/170299f8-9dec-4f84-b7b0-63645cf53d26
MA-EO-167,MA,Edward King,167,administrative,Establishing A Development Permit Coordination Office and Other Actions,1979-08-28,,False,html,https://archives.lib.state.ma.us/entities/journalfile/c7f8625a-873a-41cc-a775-6080556c5648
MA-EO-162,MA,Edward King,162,administrative,Governor's Advisory Committee on Veterans' Affairs,1979-08-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/d7f97014-69da-43ec-8c7e-d73723bddd12
MA-EO-165,MA,Edward King,165,administrative,Fisheries Policy Development,1979-07-26,,False,html,https://archives.lib.state.ma.us/entities/journalfile/bbe9986c-e704-4afd-b36a-667ba4ad2e71
MA-EO-164,MA,Edward King,164,administrative,Executive Order (new series) No. 164,1979-07-14,,False,html,https://archives.lib.state.ma.us/entities/journalfile/c43d0c9e-9d20-4acd-93b3-aec58c3b4093
MA-EO-163,MA,Edward King,163,administrative,"Motor Gasoline Distribution Plan for Connecticut Licensed Cars in Hampden, Hampshire and Franklin Counties",1979-06-29,,False,html,https://archives.lib.state.ma.us/entities/journalfile/4b2a9492-f6c7-4d06-a449-ffff23606ec4
MA-EO-161,MA,Edward King,161,administrative,Governor's Commission on the Status of Women,1979-06-22,,False,html,https://archives.lib.state.ma.us/entities/journalfile/9328683c-f2c5-4848-afc5-4ed7cddb3260
MA-EO-160,MA,Edward King,160,administrative,Motor Gasoline Distribution Plan,1979-06-21,,False,html,https://archives.lib.state.ma.us/entities/journalfile/83fb3f97-f747-4a1f-a814-44ada3aca838
MA-EO-159,MA,Edward King,159,administrative,Governor's Advisory Committee on Children and the Family,1979-05-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/8e64213f-7cda-4d17-80fb-d93badf9a198
MA-EO-158,MA,Edward King,158,administrative,Executive Order (new series) No. 158,1979-04-29,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6524893a-8ac5-44bb-bb40-f7b76d9a8e82
MA-EO-157,MA,Edward King,157,administrative,Policy for FY'80 Balance of State CETA Funds,1979-03-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/00784ce4-3bc0-4de8-a27f-a77644b94b04
MA-EO-156,MA,Edward King,156,administrative,Governor's Commission on the Status of Women,1979-03-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6b641fa3-405f-42a8-93ec-0c1bc8302597
MA-EO-155,MA,Edward King,155,administrative,Establishing the Governor's Commission to Simplify Rules and Regulations,1979-03-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5efe0283-765b-4c4d-a20c-0feb25c6141b
MA-EO-154,MA,Edward King,154,administrative,Executive Order (new series) No. 154,1979-03-22,,False,html,https://archives.lib.state.ma.us/entities/journalfile/8e7c13e6-c3fe-43d5-b4cb-980f7c2679e0
MA-EO-153,MA,Edward King,153,administrative,Executive Order (new series) No. 153,1979-02-14,,False,html,https://archives.lib.state.ma.us/entities/journalfile/01362c07-edf5-4f6c-bd16-726b7f63bfcb
MA-EO-152,MA,Edward King,152,administrative,Governor's Management Task Force,1979-02-09,,False,html,https://archives.lib.state.ma.us/entities/journalfile/156fcc90-4e62-44df-9021-1181a303a59f
MA-EO-151,MA,Edward King,151,administrative,Executive Order (new series) No. 151,1979-01-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5afe169d-5e60-4dfe-b0cb-d4c71bc49ccc
MA-EO-150,MA,Michael Dukakis,150,administrative,Executive Order (new series) No. 150,1978-12-29,,False,html,https://archives.lib.state.ma.us/entities/journalfile/19c02445-c871-474f-b142-9598592db47b
MA-EO-149,MA,Michael Dukakis,149,amendment,"Provisions for State Coordination and Participation With the Federal Administration Under the National Flood Insurance Act of 1968, as Amended, and Rules and Regulations Promulgated Thereunder.",1978-11-29,,True,html,https://archives.lib.state.ma.us/entities/journalfile/274e3d6c-6586-475f-92ce-8fdc946ebd28
MA-EO-148,MA,Michael Dukakis,148,administrative,Executive Order (new series) No. 148,1978-11-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/1f471c24-8e67-4143-897a-981d67538e9a
MA-EO-147,MA,Michael Dukakis,147,administrative,Governor's Code: Suspension and Debarment of Public Contractors,1978-10-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/3f1f8b29-b3fa-487c-810e-e382cb636722
MA-EO-146,MA,Michael Dukakis,146,administrative,Executive Order (new series) No. 146,1978-10-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/deb2212e-dac7-49db-9be8-f8cf295e04f3
MA-EO-145,MA,Michael Dukakis,145,administrative,Consultation With Cities & Towns on Administrative Mandates,1978-10-21,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b23b1aa2-3fea-4d29-8d02-d468f0dda5ae
MA-EO-144,MA,Michael Dukakis,144,administrative,Executive Order (new series) No. 144,1978-09-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/ab9e0c38-31e7-4f71-a76e-638921bdfa37
MA-EO-143,MA,Michael Dukakis,143,administrative,Equal Employment Opportunity for the Handicapped,1978-03-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/9e93ffcc-881b-4e86-a88d-85ae21a950b6
MA-EO-141,MA,Michael Dukakis,141,administrative,Massachusetts Developmental Disabilities Council,1978-01-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/f4bf76da-a792-4cb6-8bae-1fa7b3b4e58f
MA-EO-140,MA,Michael Dukakis,140,administrative,Massachusetts Occupational Information Coordinating Committee,1977-11-15,,False,html,https://archives.lib.state.ma.us/entities/journalfile/7152d705-f5c7-44f9-a9fb-c7523940b5f1
MA-EO-139,MA,Michael Dukakis,139,administrative,Governor's Local Educational Advisory Council,1977-09-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/99557cb7-f508-4758-ba33-8f25f19784f5
MA-EO-137,MA,Michael Dukakis,137,administrative,Governor's Advisory Council on Puerto Rican and Hispanic Affairs,1977-08-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/29e257a5-4999-403b-a455-dc1c09957eb4
MA-EO-136,MA,Michael Dukakis,136,administrative,Governor's Commission on the Status of Women,1977-07-15,,False,html,https://archives.lib.state.ma.us/entities/journalfile/ddee9815-902b-497f-998d-057472d8e3a2
MA-EO-135,MA,Michael Dukakis,135,administrative,Massachusetts Statewide Health Coordinating Council,1977-05-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/7ed90a0c-2510-4b91-8699-18575312bfe0
MA-EO-134,MA,Michael Dukakis,134,administrative,Promoting the Economic Revitalization of Downtown Centers of Cities and Towns by Establishing a Process for Locating Appropriate State Offices and Buildings in Such Areas,1977-03-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/f32cdd7a-c0ec-4b11-afa2-af4322e16fcc
MA-EO-133,MA,Michael Dukakis,133,administrative,Regional Criminal Justice Planning Agencies,1977-02-11,,False,html,https://archives.lib.state.ma.us/entities/journalfile/86d0bfd6-bea7-4f02-a961-a474761f342c
MA-EO-132,MA,Michael Dukakis,132,administrative,Governor's Advisory Committee on Computers and Data Processing,1977-01-04,,False,html,https://archives.lib.state.ma.us/entities/journalfile/edd282d3-d10c-4e52-adad-9f6529af27af
MA-EO-131,MA,Michael Dukakis,131,administrative,Executive Order (new series) No. 131,1976-12-10,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6fc8a64d-a644-4130-809e-d0e0ef5711ed
MA-EO-130,MA,Michael Dukakis,130,administrative,Anti-Boycott Covenant,1976-12-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/4f046719-2a9e-4a2e-b148-e1523968c9e7
MA-EO-129,MA,Michael Dukakis,129,administrative,Public Safety Council Increase in Size,1976-10-28,,False,html,https://archives.lib.state.ma.us/entities/journalfile/3805a817-557a-4725-90cd-ca64965a569f
MA-EO-128,MA,Michael Dukakis,128,administrative,Public Safety Council,1976-09-02,,False,html,https://archives.lib.state.ma.us/entities/journalfile/d5091476-271f-4294-b697-417323dce39f
MA-EO-126,MA,Michael Dukakis,126,administrative,Massachusetts Native Americans,1976-07-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/47dbd1e0-b21d-4bb2-9c85-8a3500d6cf5e
MA-EO-127,MA,Michael Dukakis,127,administrative,Judicial Nominating Commission Increasing in Size,1976-06-10,,False,html,https://archives.lib.state.ma.us/entities/journalfile/44c94024-2cd3-4dfd-8f14-feec2ef33928
MA-EO-125,MA,Michael Dukakis,125,administrative,Massachusetts Housing Finance Agency Study Commission,1976-04-15,,False,html,https://archives.lib.state.ma.us/entities/journalfile/a1e74002-39b7-4945-b6c6-8babb15a7c2c
MA-EO-124,MA,Michael Dukakis,124,administrative,State Office of Minority Business Assistance (SOMBA),1976-02-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/16ab5f9e-c144-4843-9677-006824b3ad24
MA-EO-123,MA,Michael Dukakis,123,administrative,Local Government Advisory Committee,1976-01-13,,False,html,https://archives.lib.state.ma.us/entities/journalfile/2727f103-d2f0-4fcd-9570-d9c76d20df13
MA-EO-122,MA,Michael Dukakis,122,administrative,Massachusetts Developmental Disabilities Council,1975-11-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/cf257fe1-544e-4629-8c76-c1e01c5d5975
MA-EO-121,MA,Michael Dukakis,121,administrative,Social and Economic Opportunity Council,1975-10-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/ba81b971-39cd-44ce-b495-476b31e4a152
MA-EO-120,MA,Michael Dukakis,120,administrative,Governor's Management Task Force,1975-09-29,,False,html,https://archives.lib.state.ma.us/entities/journalfile/a6f7b1b9-30ab-4180-8234-347429c0506a
MA-EO-119,MA,Michael Dukakis,119,administrative,Executive Order (new series) No. 119,1975-08-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/d0969321-b990-4099-b8b1-9f65f9b8c37b
MA-EO-118,MA,Michael Dukakis,118,administrative,Single State Agency For Drug Abuse Prevention,1975-07-16,,False,html,https://archives.lib.state.ma.us/entities/journalfile/3817a1b3-0738-4765-adb7-5251fd8305e0
MA-EO-117,MA,Michael Dukakis,117,administrative,Executive Order (new series) No. 117,1975-07-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/4f74b746-0802-4de7-a1cc-5c0c679e6939
MA-EO-116,MA,Michael Dukakis,116,administrative,Governor's Code of Fair Practices,1975-05-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/108fcc92-d523-4ac3-8e8f-2d78e1d7b9be
MA-EO-115,MA,Michael Dukakis,115,administrative,Security and Privacy Council,1975-03-21,,False,html,https://archives.lib.state.ma.us/entities/journalfile/edd8a82b-b5ab-4979-93fd-baa8d6b7b807
MA-EO-114,MA,Michael Dukakis,114,administrative,Judicial Nominating Commission,1975-01-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/56245cec-2c51-4ce1-8abf-96fa4478688c
MA-EO-113,MA,Francis Sargent,113,administrative,Advisory Council on Supported Work,1974-12-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/24c8d8a6-a5f2-4b29-a07e-8c1cb6acca98
MA-EO-112,MA,Francis Sargent,112,administrative,Rights of the Disabled,1974-10-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/58c6cb0b-4f2c-4dae-a58e-8c969d954086
MA-EO-111,MA,Francis Sargent,111,administrative,Fair Information Practices,1974-10-11,,False,html,https://archives.lib.state.ma.us/entities/journalfile/0983668d-0ca7-4039-a618-a5d49bd61bf9
MA-EO-110,MA,Francis Sargent,110,administrative,Commission on Nuclear Safety,1974-08-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/7ecebb1c-f436-4739-b87a-c9829cb76c91
MA-EO-109,MA,Francis Sargent,109,administrative,Public Power Corporation Study Commission,1974-07-10,,False,html,https://archives.lib.state.ma.us/entities/journalfile/714bbd13-68da-4ec0-9de7-cb9efbff0273
MA-EO-108,MA,Francis Sargent,108,amendment,Amendment to Executive Order No. 75,1974-07-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/96f6f838-0c0a-4934-b8fd-b6b89f1388c5
MA-EO-107,MA,Francis Sargent,107,administrative,Commission on Rail Services,1974-05-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/d48654b7-bfd0-4d94-935b-0c697fdabbd4
MA-EO-106,MA,Francis Sargent,106,administrative,Drug Diversion Control,1974-05-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5abc9913-8eb4-430c-b122-492118a47aad
MA-EO-105,MA,Francis Sargent,105,administrative,Postsecondary Education Commission,1974-04-22,,False,html,https://archives.lib.state.ma.us/entities/journalfile/7b4ccff8-4451-43e4-9cf9-0c60651c1964
MA-EO-104,MA,Francis Sargent,104,administrative,Planning a System of Ethnic Heritage Programs,1974-04-17,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b8a58eed-5059-41b9-a3b4-cd8a7becdbae
MA-EO-103,MA,Francis Sargent,103,administrative,Executive Order (new series) No. 103,1974-02-28,,False,html,https://archives.lib.state.ma.us/entities/journalfile/0e453b04-3398-408c-b808-6385059ae983
MA-EO-102,MA,Francis Sargent,102,administrative,Executive Order (new series) No. 102,1974-01-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/c4ec11f3-8dd3-42ab-a88d-51a72ea105c1
MA-EO-101,MA,Francis Sargent,101,administrative,Executive Order (new series) No. 101,1973-06-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/7a9106f5-d6b8-4450-842d-edab80175496
MA-EO-100,MA,Francis Sargent,100,administrative,Executive Order (new series) No. 100,1973-05-04,,False,html,https://archives.lib.state.ma.us/entities/journalfile/01baaccc-ae8f-4528-91b3-cba018651522
MA-EO-99,MA,Francis Sargent,99,administrative,Executive Order (new series) No. 99,1973-04-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/9beb5068-ba66-4ef4-9e16-de88771ca55d
MA-EO-98,MA,Francis Sargent,98,administrative,Executive Order (new series) No. 98,1973-03-09,,False,html,https://archives.lib.state.ma.us/entities/journalfile/eb3454d1-6c98-4c15-83d3-9da58c88ce96
MA-EO-97,MA,Francis Sargent,97,administrative,Executive Order (new series) No. 97,1973-03-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/2da93f3f-fb54-4383-9780-facb5ab01616
MA-EO-96,MA,Francis Sargent,96,administrative,Executive Order (new series) No. 96,1973-01-05,,False,html,https://archives.lib.state.ma.us/entities/journalfile/912b93b0-6274-4376-b4d8-570a80d759a6
MA-EO-95,MA,Francis Sargent,95,administrative,Executive Order (new series) No. 95,1972-11-02,,False,html,https://archives.lib.state.ma.us/entities/journalfile/3a239b35-9937-4bf0-bfb5-8a1e215fb685
MA-EO-94,MA,Francis Sargent,94,administrative,Executive Order (new series) No. 94,1972-09-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6c4f520e-16f9-4927-a1f8-fa6f6acd1998
MA-EO-93,MA,Francis Sargent,93,administrative,Executive Order (new series) No. 93,1972-07-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/ca7e4e1a-3d9e-4c3e-8bcd-481d0a8a36fa
MA-EO-92,MA,Francis Sargent,92,administrative,Executive Order (new series) No. 92,1972-06-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/8d65498f-ecbe-41d0-a0a1-a77ccda48ddd
MA-EO-91,MA,Francis Sargent,91,administrative,Executive Order (new series) No. 91,1972-05-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/1d218d83-fa54-4a71-a867-eb6f79914985
MA-EO-90,MA,Francis Sargent,90,administrative,Executive Order (new series) No. 90,1972-05-09,,False,html,https://archives.lib.state.ma.us/entities/journalfile/248fa3ac-38ad-4707-8283-eb75fa137b61
MA-EO-89,MA,Francis Sargent,89,administrative,Executive Order (new series) No. 89,1972-04-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/881bc581-4036-4009-a02c-f364bb2fd189
MA-EO-88,MA,Francis Sargent,88,administrative,Executive Order (new series) No. 88,1972-04-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/32f31793-a859-4e79-8bcf-c44d1afb6a76
MA-EO-87,MA,Francis Sargent,87,administrative,Executive Order (new series) No. 87,1972-03-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/208e67cc-9a24-4103-b4f4-99b28b96e542
MA-EO-86,MA,Francis Sargent,86,administrative,Executive Order (new series) No. 86,1972-03-22,,False,html,https://archives.lib.state.ma.us/entities/journalfile/22770109-f587-486f-948e-b6b75c6f4b66
MA-EO-85,MA,Francis Sargent,85,administrative,Executive Order (new series) No. 85,1972-03-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/896daa88-cf72-417f-887e-3f34ad50904e
MA-EO-84,MA,Francis Sargent,84,administrative,Executive Order (new series) No. 84,1971-11-22,,False,html,https://archives.lib.state.ma.us/entities/journalfile/250e875e-b5ff-4e59-b83f-9a53a3d0350e
MA-EO-83,MA,Francis Sargent,83,administrative,Executive Order (new series) No. 83,1971-11-10,,False,html,https://archives.lib.state.ma.us/entities/journalfile/082db912-90a4-4e00-a4c6-53f7f0ab8efb
MA-EO-82,MA,Francis Sargent,82,administrative,Executive Order (new series) No. 82,1971-08-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/28dfe8d6-2531-4f2a-8566-c12381f70843
MA-EO-81,MA,Francis Sargent,81,administrative,Executive Order (new series) No. 81,1971-06-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5541c090-2c2a-4caa-9bdf-7d8cb82b055f
MA-EO-80,MA,Francis Sargent,80,administrative,Executive Order (new series) No. 80,1971-05-13,,False,html,https://archives.lib.state.ma.us/entities/journalfile/0db31edb-2d26-4dc0-afd2-0836825ab6fc
MA-EO-79,MA,Francis Sargent,79,administrative,Executive Order (new series) No. 79,1971-04-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/7429ceaa-86db-43e0-9b22-3956de677547
MA-EO-78,MA,Francis Sargent,78,administrative,Executive Order (new series) No. 78,1970-10-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/19addb3b-4bd8-4e8e-bbfe-ba234da49e5d
MA-EO-77,MA,Francis Sargent,77,administrative,Executive Order (new series) No. 77,1970-09-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/dfa84f04-a11b-44ea-b911-bb0627787069
MA-EO-76,MA,Francis Sargent,76,administrative,Executive Order (new series) No. 76,1970-08-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/a573f559-1dbe-4cad-afe8-dee8ecbd3a51
MA-EO-75,MA,Francis Sargent,75,administrative,Executive Order (new series) No. 75,1970-08-07,,False,html,https://archives.lib.state.ma.us/entities/journalfile/69e869a8-0808-47d4-b007-8eb8cd70266d
MA-EO-74,MA,Francis Sargent,74,administrative,Executive Order (new series) No. 74,1970-07-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/2fedf272-5ce2-4d62-a6a5-9065fb175b38
MA-EO-73,MA,Francis Sargent,73,administrative,Executive Order (new series) No. 73,1970-06-22,,False,html,https://archives.lib.state.ma.us/entities/journalfile/8ee65ab9-e4af-4de7-a68c-3bac3bc5c5d0
MA-EO-72,MA,Francis Sargent,72,administrative,Executive Order (new series) No. 72,1970-05-13,,False,html,https://archives.lib.state.ma.us/entities/journalfile/aebc7569-a885-4286-b9fe-bbf43945a0ad
MA-EO-71,MA,Francis Sargent,71,administrative,Executive Order (new series) No. 71,1970-04-10,,False,html,https://archives.lib.state.ma.us/entities/journalfile/ba1f398f-7941-4919-b50b-d0421fe4a7a3
MA-EO-70,MA,Francis Sargent,70,administrative,Executive Order (new series) No. 70,1970-03-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/db3c51f8-190a-4030-8e90-1476d2ee67be
MA-EO-69,MA,Francis Sargent,69,administrative,Executive Order (new series) No. 69,1969-12-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/34a4a018-3165-465e-8701-0c588e601456
MA-EO-68,MA,Francis Sargent,68,administrative,Executive Order (new series) No. 68,1969-09-26,,False,html,https://archives.lib.state.ma.us/entities/journalfile/0fa70419-ca81-4b03-a594-ed5e0847c6ad
MA-EO-67,MA,Francis Sargent,67,administrative,Executive Order (new series) No. 67,1969-09-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/2d3f4100-081e-4b1d-b085-6eb081052043
MA-EO-66,MA,Francis Sargent,66,administrative,Executive Order (new series) No. 66,1969-03-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/c2ce363f-6864-450e-87f3-53d0ab28c5cc
MA-EO-65,MA,John Volpe,65,administrative,Executive Order (new series) No. 65,1968-10-29,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b27661cf-7369-43b8-b75e-5cdc6fa15c04
MA-EO-64,MA,John Volpe,64,administrative,Executive Order (new series) No. 64,1968-10-07,,False,html,https://archives.lib.state.ma.us/entities/journalfile/ee4c0b7a-0de8-4605-a732-3f1ac7c3aada
MA-EO-63,MA,John Volpe,63,administrative,Executive Order (new series) No. 63,1968-10-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b0bb0384-6028-4989-a9da-ca9b51e23fb1
MA-EO-61,MA,John Volpe,61,administrative,Executive Order (new series) No. 61,1968-09-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/26671d3d-3f7a-4db0-bac8-eadd7074603f
MA-EO-62,MA,John Volpe,62,administrative,Executive Order (new series) No. 62,1968-09-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6b7d651e-5302-45cd-b977-4379318884b7
MA-EO-60,MA,John Volpe,60,administrative,Executive Order (new series) No. 60,1968-07-25,,False,html,https://archives.lib.state.ma.us/entities/journalfile/963f56de-6e8c-4258-ae15-2691cd8edba8
MA-EO-59,MA,John Volpe,59,administrative,Executive Order (new series) No. 59,1968-05-10,,False,html,https://archives.lib.state.ma.us/entities/journalfile/117f004b-68c5-45ed-9b30-625e49d2668e
MA-EO-58,MA,John Volpe,58,administrative,Executive Order (new series) No. 58,1968-04-25,,False,html,https://archives.lib.state.ma.us/entities/journalfile/85a881a6-39f1-4b07-ba83-dc26a4a91436
MA-EO-57,MA,John Volpe,57,administrative,Executive Order (new series) No. 57,1968-03-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/91129076-e368-4744-979e-b0cd66613de4
MA-EO-56,MA,John Volpe,56,administrative,Executive Order (new series) No. 56,1968-01-17,,False,html,https://archives.lib.state.ma.us/entities/journalfile/54c32593-2f0c-4edb-bed9-5ba78b95480a
MA-EO-53,MA,John Volpe,53,administrative,Executive Order (new series) No. 53,1967-12-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/21957edf-8649-48df-a82f-4fb96043661d
MA-EO-55,MA,John Volpe,55,administrative,Executive Order (new series) No. 55,1967-11-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/1da3a27e-4eb3-490e-bcaf-d804dabfcefa
MA-EO-54,MA,John Volpe,54,administrative,Executive Order (new series) No. 54,1967-08-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/93d99c99-c9e4-4546-9b25-a9e610a6cb21
MA-EO-52,MA,John Volpe,52,administrative,Executive Order (new series) No. 52,1966-08-10,,False,html,https://archives.lib.state.ma.us/entities/journalfile/9728bbea-0a30-4d04-9b1f-121aa94c3247
MA-EO-51,MA,John Volpe,51,administrative,Executive Order (new series) No. 51,1966-08-05,,False,html,https://archives.lib.state.ma.us/entities/journalfile/4530bcf4-da5e-4233-80f7-d41358ce4f1d
