declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
MS-EO-1482,MS,Tate Reeves,1482,executive_order,administrative,Executive Order 1482 – flags lowered for Fallen Police Officers,2020-05-13,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1482-flags-lowered-for-Fallen-Police-Officers.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/332
MS-EO-1483,MS,Tate Reeves,1483,executive_order,administrative,Executive Order 1483 – County Specific,2020-05-12,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1483-County-Specific.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/319
MS-EO-1481,MS,Tate Reeves,1481,executive_order,administrative,Executive Order 1481 – MDES,2020-05-12,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1481-MDES.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/299
MS-EO-1480,MS,Tate Reeves,1480,emergency_declaration,extension,Executive Order 1480 – Extend Safter at Home,2020-05-08,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1480-Extend-Safter-at-Home.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/293
MS-EO-1478,MS,Tate Reeves,1478,executive_order,administrative,Executive Order 1478,2020-05-04,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1478-.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/176
MS-EO-1477,MS,Tate Reeves,1477,executive_order,administrative,Executive Order 1477 – Safer at Home,2020-04-24,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1477-Safer-at-Home.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/173
MS-EO-1476,MS,Tate Reeves,1476,emergency_declaration,extension,Executive Order 1476 – Extending School Closures,2020-04-24,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1476-Extending-School-Closures.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/171
MS-EO-1475,MS,Tate Reeves,1475,executive_order,administrative,Executive Order 1475-PSC,2020-04-24,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1475-PSC.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/170
MS-EO-1474,MS,Tate Reeves,1474,executive_order,administrative,Executive Order 1474-Public Safety,2020-04-24,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1474-Public-Safety.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/169
MS-EO-1473,MS,Tate Reeves,1473,emergency_declaration,extension,Executive Order 1473 – Extend Shelter-in-Place,2020-04-20,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1473-Extend-Shelter-in-Place.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/163
MS-EO-1472,MS,Tate Reeves,1472,executive_order,administrative,Executive Order 1472 – PERS 90-day waiver,2020-04-20,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1472-PERS-90-day-waiver.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/162
MS-EO-1471,MS,Tate Reeves,1471,executive_order,administrative,Executive Order 1471 – Healthcare Resources,2020-04-13,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1471-Healthcare-Resources.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/158
MS-EO-1470,MS,Tate Reeves,1470,executive_order,administrative,Executive Order 1470 – Hospitals,2020-04-13,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1470-Hospitals.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/157
MS-EO-1469,MS,Tate Reeves,1469,executive_order,administrative,Executive Order 1469-Virtual Meetings,2020-04-13,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1469-Virtual-Meetings.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/156
MS-EO-1468,MS,Tate Reeves,1468,executive_order,administrative,Executive Order 1468 – Conventions,2020-04-13,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1468-Conventions.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/155
MS-EO-1467,MS,Tate Reeves,1467,executive_order,administrative,Executive Order 1467 – Notaries,2020-04-13,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1467-Notaries.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/154
MS-EO-1466,MS,Tate Reeves,1466,executive_order,administrative,Executive Order 1466 – Statewide Shelter in Place,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1466-Statewide-Shelter-in-Place.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/145
MS-EO-1465,MS,Tate Reeves,1465,executive_order,administrative,Executive Order 1465 – Lauderdale County,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1465-Lauderdale-County.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/144
MS-EO-1464,MS,Tate Reeves,1464,executive_order,administrative,Executive Order 1464 – Trucking Weight Limits,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1464-Trucking-Weight-Limits.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/143
MS-EO-1463,MS,Tate Reeves,1463,executive_order,administrative,Executive Order 1463 – essential businesses,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1463-essential-businesses.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/142
MS-EO-1462,MS,Tate Reeves,1462,executive_order,administrative,Executive Order 1462 – MDES,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1462-MDES.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/141
MS-EO-1461,MS,Tate Reeves,1461,executive_order,administrative,Executive Order 1461 – Re 2nd Dist. Runoff,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1461-Re-2nd-Dist.-Runoff.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/140
MS-EO-1460,MS,Tate Reeves,1460,executive_order,administrative,Executive Order 1460- schools,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1460-schools.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/139
MS-EO-1459,MS,Tate Reeves,1459,executive_order,administrative,Executive Order 1459-National Guard,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1459-National-Guard.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/138
MS-EO-1458,MS,Tate Reeves,1458,executive_order,administrative,Executive Order 1458 – additional measures,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-1458-additional-measures.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/137
MS-EO-1457,MS,Tate Reeves,1457,executive_order,administrative,Executive Order No. 1457 – Coronavirus,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/Executive-Order-No.-1457-Coronavirus.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/146
MS-ACTION-2020-04-07-state-of-emergency-declaration,MS,Tate Reeves,,emergency_declaration,declaration,State of Emergency Declaration,2020-04-07,,false,mississippi_governor_2020_present,pdf,https://governorreeves.ms.gov/wp-content/uploads/State-of-Emergency-Declaration.pdf,https://governorreeves.ms.gov/wp-json/wp/v2/media/147
MS-ACTION-2020-03-14-governor-tate-reeves-declares-state-of-emergency-to-protec,MS,Tate Reeves,,emergency_declaration,declaration,Governor Tate Reeves Declares State of Emergency to Protect Public Health,2020-03-14,,false,mississippi_governor_2020_present,html,https://mailchi.mp/49732661e240/governor-tate-reeves-declares-state-of-emergency-to-protect-public-health?e=950aca5a2d,https://governorreeves.ms.gov/wp-json/wp/v2/posts/865
MS-ACTION-2020-03-14-facebook-live-governor-reeves-declares-a-state-of-emergenc,MS,Tate Reeves,,executive_order,administrative,Facebook Live: Governor Reeves Declares a State of Emergency to Protect Public Health,2020-03-14,,false,mississippi_governor_2020_present,html,https://www.facebook.com/watch/?v=530973104224639,https://governorreeves.ms.gov/wp-json/wp/v2/posts/206
