declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
PA-EO-2015-13,PA,Tom Wolf,2015-13,executive_order,administrative,"2015-13 - Governor’s Advisory Councils for Hunting, Fishing and Conservation",2015-11-24,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2015_13.pdf
PA-EO-2004-04,PA,,2004-04,executive_order,administrative,2004-04 Anti-Sweatshop Procurement Policy,,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2004_4.pdf
PA-EO-1978-09,PA,,1978-09,executive_order,administrative,1978-09 - Public Information Policies and Practices,1978-05-23,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1978_9.pdf
PA-EO-1974-11,PA,PREAMBLE,1974-11,executive_order,administrative,1974-11 - Governor's Interdepartmental Council on Seasonal Farmworkers,1978-11-02,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1974_11.pdf
PA-EO-1990-03,PA,,1990-03,executive_order,administrative,1990-03 Contractor Responsibility Program,,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1990_3.pdf
PA-EO-2006-10,PA,,2006-10,executive_order,administrative,2006-10 - Strategic Development Areas,,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2006_10.pdf
PA-EO-2015-05,PA,Tom Wolf,2015-05,executive_order,administrative,2015-05 - Participant-Directed Home Care Services,2015-02-27,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2015_05.pdf
PA-EO-2022-03,PA,Tom Wolf,2022-03,executive_order,administrative,2022-03 – Expansion of Voter Registration Opportunities,2022-09-07,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2022-03.pdf
PA-EO-2007-04,PA,WHEREAS,2007-04,executive_order,administrative,2007-04 - Office of Health Equity,2007-05-21,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2007_04.pdf
PA-EO-2013-03,PA,Tom Wolf,2013-03,executive_order,amendment,2013-03 - Governor's Advisory Council on Veterans Services (Amended),2019-11-04,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2013_03.pdf
PA-EO-2023-13,PA,Josh Shapiro,2023-13,executive_order,administrative,2023-13 – Governor’s Advisory Commission on LGBTQ Affairs,2023-06-06,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-13.pdf
PA-EO-2004-05,PA,Edward G. Rendell,2004-05,executive_order,administrative,2004-05 Pennsylvania Energy Development Authority,1982-12-14,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2004_5.pdf
PA-EO-1986-01,PA,,1986-01,executive_order,administrative,1986-01 - Commonwealth Single Audit Coordinator,1986-04-01,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1986_1.pdf
PA-EO-2012-12,PA,Tom Corbett,2012-12,executive_order,administrative,2012-12 - Pennsylvania Military Community Protection Commission,2012-09-17,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2012_12.pdf
PA-EO-1979-13,PA,,1979-13,executive_order,administrative,1979-13 - Governor's Office of Policy and Planning,1979-09-18,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1979_13.pdf
PA-EO-2023-12,PA,Josh Shapiro,2023-12,executive_order,administrative,2023-12 – Governor’s Advisory Commission on Latino Affairs,2023-06-06,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-12.pdf
PA-EO-2002-13,PA,WHEREAS,2002-13,executive_order,administrative,2002-13 Proposed Keystone Opportunity Improvement Sub-zones,2002-12-31,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2002_13.pdf
PA-EO-2001-01,PA,The Directives Management System,2001-01,executive_order,administrative,2001-01 - Directives Management System,2001-02-13,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2001_1.pdf
PA-EO-2023-21,PA,Josh Shapiro,2023-21,executive_order,administrative,2023-21 – Pennsylvania Citizen Law Enforcement Advisory and Review (CLEAR) Commission,2023-11-02,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-21.pdf
PA-EO-1998-3,PA,WHEREAS,1998-3,executive_order,administrative,1998-03 The Pennsylvania Greenways Partnership Commission,2001-08-16,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1998_3.pdf
PA-EO-1989-03,PA,,1989-03,executive_order,administrative,1989-03 - Master Leasing Program,1989-03-02,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1989_3.pdf
PA-EO-2014-05,PA,Tom Corbett,2014-05,executive_order,amendment,"2014-05 - Rescission of: Executive Order 2003-1, Executive Order 2010-02 As Amended and Executive Order 2011-04",2014-07-31,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2014_05.pdf
PA-EO-2011-09,PA,Tom Corbett,2011-09,executive_order,administrative,2011-09 - Small Business Procurement Initiative,2011-11-21,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2011_09.pdf
PA-EO-2006-08,PA,September,2006-08,executive_order,administrative,2006-08 - Contractor Social Responsibility and Offshore Services,2006-09-14,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2006_08.pdf
PA-EO-1990-7R1,PA,Tom Ridge,1990-7R1,executive_order,amendment,1990-07 Revision No. 1 - Interagency River Island Task Force,1996-12-20,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1990_7r1.pdf
PA-EO-2011-10,PA,Tom Corbett,2011-10,executive_order,administrative,2011-10 - Veteran-Owned Small Business Procurement Initiative,2011-12-07,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2011_10.pdf
PA-EO-2021-07,PA,Tom Wolf,2021-07,executive_order,administrative,2021-07 - Environmental Justice,2021-10-28,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2021-07.pdf
PA-EO-2017-03,PA,Tom Wolf,2017-03,executive_order,administrative,2017-03 -Review of State Professional and Occupational Licensure Board Requirements and Processes,2017-10-24,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2017-03.pdf
PA-EO-2022-02,PA,Tom Wolf,2022-02,executive_order,administrative,2022-02 – Protecting Pennsylvanians from Conversion Therapy and Supporting LGBTQIA+ Pennsylvanians,2022-08-16,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2022-02.pdf
PA-EO-1977-05,PA,,1977-05,executive_order,administrative,1977-05 - Implementation of Act No. 1976-101,1977-09-27,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1977_5.pdf
PA-EO-2002-06,PA,WHEREAS,2002-06,executive_order,administrative,2002-06 PA Open for Business,2002-06-06,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2002_6.pdf
PA-EO-2023-18,PA,Josh Shapiro,2023-18,executive_order,administrative,2023-18 – Improving State Government Contracting Opportunities for Pennsylvania’s Small Businesses and Small Diverse Businesses,2023-09-05,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-18.pdf
PA-EO-1980-20,PA,,1980-20,executive_order,administrative,1980-20 Pennsylvania Coastal Zone Management Program,1980-09-22,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1980_20.pdf
PA-EO-1986-07,PA,,1986-07,executive_order,administrative,1986-07 - Liquor Control Board Sunset: Privatization of State Liquor Monopoly; Transfer of Liquor Control Board Function,1985-12-31,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1986_7.pdf
PA-EO-1993-3,PA,WHEREAS,1993-3,executive_order,administrative,1993-03 State Land Use Planning - Goals and Objectives for Commonwealth Agencies,1993-08-31,,True,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1993_3.pdf
PA-EO-1999-1,PA,WHEREAS,1999-1,executive_order,administrative,1999-01 Land Use Planning,1999-01-07,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1999_1.pdf
PA-EO-1980-03,PA,,1980-03,executive_order,administrative,1980-03 - Life Cycle Costing,1980-02-08,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1980_3.pdf
PA-EO-2015-06,PA,Tom Wolf,2015-06,executive_order,administrative,2015-06 - State Emergency Operations Plan,2015-04-16,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2015_06.pdf
PA-EO-2023-17,PA,Josh Shapiro,2023-17,executive_order,administrative,2023-17 – Commonwealth Workforce Transformation Program (CWTP),2023-07-31,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-17.pdf
PA-EO-1981-03,PA,,1981-03,executive_order,administrative,1981-03 - Scheduling of Bond and Note Issue Sales,,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1981_3.pdf
PA-EO-2003-04,PA,WHEREAS,2003-04,executive_order,administrative,2003-04 - Workplace Policy for HIV AIDS,2003-05-05,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2003_4.pdf
PA-EO-1993-2,PA,WHEREAS,1993-2,executive_order,administrative,1993-02 Civil Disorder and Emergency,1993-04-09,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/1993_2.pdf
PA-EO-2002-7,PA,WHEREAS,2002-7,executive_order,administrative,2002-07 Integrating Mediation Into State Government,2002-06-14,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2002_7.pdf
PA-EO-2016-05,PA,Tom Wolf,2016-05,executive_order,amendment,2016-05 Amended- Contract Compliance,2018-06-18,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2016_05.pdf
PA-EO-2020-01,PA,Tom Wolf,2020-01,executive_order,administrative,2020-01 - Office of State Inspector General,2020-01-02,,False,oa_issuance_index,pdf,https://www.pa.gov/agencies/oa/policies/view-policies,https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2020-01.pdf
