declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
TX-PROCLAMATION-2022-07-22-governor-abbott-renews-disaster-declaration-in-july-2022,TX,Greg Abbott,PROCLAMATION-2022-07-22-governor-abbott-renews-disaster-declaration-in-july-2022,emergency_declaration,amendment,Governor Abbott Amends Wildfire Disaster Declaration In July 2022,2022-07-22,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-in-july-2022,https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-in-july-2022
TX-PROCLAMATION-2022-07-21-governor-abbott-renews-covid-19-disaster-declaration-in-july-2022,TX,Greg Abbott,PROCLAMATION-2022-07-21-governor-abbott-renews-covid-19-disaster-declaration-in-july-2022,emergency_declaration,extension,Governor Abbott Renews COVID-19 Disaster Declaration In July 2022,2022-07-21,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-july-2022,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-july-2022
TX-PROCLAMATION-2022-07-21-governor-abbott-renews-border-security-disaster-declaration-in-july-2022,TX,Greg Abbott,PROCLAMATION-2022-07-21-governor-abbott-renews-border-security-disaster-declaration-in-july-2022,emergency_declaration,extension,Governor Abbott Renews Border Security Disaster Declaration In July 2022,2022-07-21,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-july-2022,https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-july-2022
TX-PROCLAMATION-2022-07-16-governor-abbott-renews-wildfire-disaster-declaration-in-july-2022,TX,Greg Abbott,PROCLAMATION-2022-07-16-governor-abbott-renews-wildfire-disaster-declaration-in-july-2022,emergency_declaration,extension,Governor Abbott Renews Wildfire Disaster Declaration In July 2022,2022-07-16,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-declaration-in-july-2022,https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-declaration-in-july-2022
TX-PROCLAMATION-2022-07-15-governor-abbott-renews-drought-disaster-declaration-in-july-2022,TX,Greg Abbott,PROCLAMATION-2022-07-15-governor-abbott-renews-drought-disaster-declaration-in-july-2022,emergency_declaration,extension,Governor Abbott Renews Drought Disaster Declaration In July 2022,2022-07-15,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration-in-july-2022,https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration-in-july-2022
TX-PROCLAMATION-2022-07-08-governor-abbott-issues-drought-disaster-declaration,TX,Greg Abbott,PROCLAMATION-2022-07-08-governor-abbott-issues-drought-disaster-declaration,emergency_declaration,declaration,Governor Abbott Issues Drought Disaster Declaration In July 2022,2022-07-08,,true,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-issues-drought-disaster-declaration,https://gov.texas.gov/news/post/governor-abbott-issues-drought-disaster-declaration
TX-PROCLAMATION-2022-06-26-governor-abbott-renews-uvalde-disaster-declaration-in-june-2022,TX,Greg Abbott,PROCLAMATION-2022-06-26-governor-abbott-renews-uvalde-disaster-declaration-in-june-2022,emergency_declaration,extension,Governor Abbott Renews Uvalde Disaster Declaration In June 2022,2022-06-26,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-uvalde-disaster-declaration-in-june-2022,https://gov.texas.gov/news/post/governor-abbott-renews-uvalde-disaster-declaration-in-june-2022
TX-PROCLAMATION-2022-06-23-governor-abbott-issues-proclamation-certifying-two-constitutional-amendments,TX,Greg Abbott,PROCLAMATION-2022-06-23-governor-abbott-issues-proclamation-certifying-two-constitutional-amendments,emergency_declaration,amendment,Governor Abbott Issues Proclamation Superseding Constitutional Amendment Election Proclamation Issued In June 2022,2022-06-23,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-issues-proclamation-certifying-two-constitutional-amendments,https://gov.texas.gov/news/post/governor-abbott-issues-proclamation-certifying-two-constitutional-amendments
TX-PROCLAMATION-2022-06-21-governor-abbott-renews-covid-19-disaster-declaration-in-june-2022,TX,Greg Abbott,PROCLAMATION-2022-06-21-governor-abbott-renews-covid-19-disaster-declaration-in-june-2022,emergency_declaration,extension,Governor Abbott Renews COVID-19 Disaster Declaration In June 2022,2022-06-21,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-june-2022,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-june-2022
TX-PROCLAMATION-2022-06-21-governor-abbott-renews-border-security-disaster-declaration-in-june-2022,TX,Greg Abbott,PROCLAMATION-2022-06-21-governor-abbott-renews-border-security-disaster-declaration-in-june-2022,emergency_declaration,extension,Governor Abbott Renews Border Security Disaster Declaration In June 2022,2022-06-21,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-june-2022,https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-june-2022
TX-PROCLAMATION-2022-06-16-governor-abbott-renews-wildfire-disaster-declaration-in-june-2022,TX,Greg Abbott,PROCLAMATION-2022-06-16-governor-abbott-renews-wildfire-disaster-declaration-in-june-2022,emergency_declaration,extension,Governor Abbott Renews Wildfire Disaster Declaration In June 2022,2022-06-16,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-declaration-in-june-2022,https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-declaration-in-june-2022
TX-PROCLAMATION-2022-05-27-governor-abbott-issues-uvalde-shooting-disaster-proclamation-in-may-2022,TX,Greg Abbott,PROCLAMATION-2022-05-27-governor-abbott-issues-uvalde-shooting-disaster-proclamation-in-may-2022,emergency_declaration,declaration,Governor Abbott Issues Uvalde Shooting Disaster Declaration In May 2022,2022-05-27,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-issues-uvalde-shooting-disaster-proclamation-in-may-2022,https://gov.texas.gov/news/post/governor-abbott-issues-uvalde-shooting-disaster-proclamation-in-may-2022
TX-PROCLAMATION-2022-05-22-governor-abbott-renews-covid-19-disaster-declaration-in-may-2022,TX,Greg Abbott,PROCLAMATION-2022-05-22-governor-abbott-renews-covid-19-disaster-declaration-in-may-2022,emergency_declaration,extension,Governor Abbott Renews COVID-19 Disaster Declaration In May 2022,2022-05-22,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-may-2022,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-may-2022
TX-PROCLAMATION-2022-05-22-governor-abbott-renews-border-security-disaster-declaration-in-may-2022,TX,Greg Abbott,PROCLAMATION-2022-05-22-governor-abbott-renews-border-security-disaster-declaration-in-may-2022,emergency_declaration,extension,Governor Abbott Renews Border Security Disaster Declaration In May 2022,2022-05-22,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-may-2022,https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-may-2022
TX-PROCLAMATION-2022-05-17-governor-abbott-renews-wildfire-disaster-declaration-in-may-2022,TX,Greg Abbott,PROCLAMATION-2022-05-17-governor-abbott-renews-wildfire-disaster-declaration-in-may-2022,emergency_declaration,extension,Governor Abbott Renews Wildfire Disaster Declaration In May 2022,2022-05-17,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-declaration-in-may-2022,https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-declaration-in-may-2022
TX-PROCLAMATION-2022-05-07-governor-abbott-issues-proclamation-calling-a-special-election-for-texas-house-district-38-on-may-7-2022,TX,Greg Abbott,PROCLAMATION-2022-05-07-governor-abbott-issues-proclamation-calling-a-special-election-for-texas-house-district-38-on-may-7-2022,proclamation,administrative,"Governor Abbott Issues Proclamation Calling A Special Election For Texas House District 38 On May 7, 2022",2022-05-07,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-issues-proclamation-calling-a-special-election-for-texas-house-district-38-on-may-7-2022,https://gov.texas.gov/news/post/governor-abbott-issues-proclamation-calling-a-special-election-for-texas-house-district-38-on-may-7-2022
TX-PROCLAMATION-2022-04-22-governor-abbott-renews-covid-19-disaster-declaration-in-april-2022,TX,Greg Abbott,PROCLAMATION-2022-04-22-governor-abbott-renews-covid-19-disaster-declaration-in-april-2022,emergency_declaration,extension,Governor Abbott Renews COVID-19 Disaster Declaration In April 2022,2022-04-22,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-april-2022,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-april-2022
TX-PROCLAMATION-2022-04-22-governor-abbott-renews-border-security-disaster-declaration-in-april-2022,TX,Greg Abbott,PROCLAMATION-2022-04-22-governor-abbott-renews-border-security-disaster-declaration-in-april-2022,emergency_declaration,extension,Governor Abbott Renews Border Security Disaster Declaration In April 2022,2022-04-22,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-april-2022,https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-april-2022
